	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.553, 0.796]	[0.583, 0.753]	[0.18516, 0.27992]	[0.585, 0.737]	[0.167, 0.505]	[0.5964, 0.9034]	[0.169, 0.500]	[0.168, 0.503]	[0.647, 0.857]	[0.520, 0.700]	[0.534, 0.789]	[0.619, 0.798]	[0.667, 0.889]	[0.455, 0.727]
precision_recall_auc	[0.620, 0.856]	[0.657, 0.831]	[0.15033, 0.24373]	[0.650, 0.821]	[0.313, 0.662]	[0.5620, 0.7555]	[0.313, 0.657]	[0.313, 0.659]	[0.722, 0.895]	[0.591, 0.762]	[0.588, 0.852]	[0.715, 0.851]	[0.722, 0.889]	[0.500, 0.773]
roc_auc	[0.677, 0.824]	[0.629, 0.763]	[0.17962, 0.23627]	[0.615, 0.762]	[0.258, 0.525]	[0.5622, 0.8361]	[0.256, 0.542]	[0.257, 0.533]	[0.684, 0.875]	[0.556, 0.684]	[0.659, 0.819]	[0.745, 0.826]	[0.667, 0.889]	[0.455, 0.727]
