	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.695 ± 0.070638	0.667 ± 0.031310	0.22446 ± 0.024066	0.683 ± 0.028324	0.334 ± 0.062621	0.7757 ± 0.083747	0.375 ± 0.068177	0.353 ± 0.062618	0.796 ± 0.056676	0.578 ± 0.030665	0.679 ± 0.078258	0.728 ± 0.051078	0.839 ± 0.066512	0.495 ± 0.078584
precision_recall_auc	0.739 ± 0.048373	0.699 ± 0.057245	0.20111 ± 0.023306	0.711 ± 0.049482	0.398 ± 0.114489	0.6536 ± 0.054100	0.442 ± 0.112160	0.419 ± 0.111403	0.836 ± 0.077521	0.606 ± 0.055564	0.724 ± 0.056427	0.782 ± 0.035832	0.867 ± 0.079436	0.532 ± 0.109364
roc_auc	0.731 ± 0.042102	0.697 ± 0.039063	0.19771 ± 0.013466	0.701 ± 0.034722	0.395 ± 0.078126	0.6870 ± 0.054185	0.423 ± 0.074979	0.408 ± 0.074885	0.807 ± 0.063280	0.617 ± 0.045746	0.714 ± 0.050857	0.790 ± 0.024915	0.822 ± 0.089963	0.573 ± 0.111752
