	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.713 ± 0.070797	0.678 ± 0.029383	0.21279 ± 0.019484	0.624 ± 0.047524	0.356 ± 0.058766	0.6869 ± 0.083410	0.380 ± 0.062673	0.368 ± 0.058941	0.697 ± 0.039244	0.683 ± 0.050249	0.696 ± 0.080602	0.748 ± 0.044325	0.583 ± 0.091662	0.773 ± 0.067760
precision_recall_auc	0.785 ± 0.054198	0.686 ± 0.051736	0.18692 ± 0.016016	0.600 ± 0.079443	0.373 ± 0.103472	0.5947 ± 0.072893	0.450 ± 0.119797	0.409 ± 0.107615	0.684 ± 0.047152	0.767 ± 0.091305	0.777 ± 0.057945	0.795 ± 0.036903	0.500 ± 0.101430	0.873 ± 0.051604
roc_auc	0.780 ± 0.061899	0.705 ± 0.033161	0.19085 ± 0.019629	0.638 ± 0.048470	0.409 ± 0.066322	0.6098 ± 0.055827	0.468 ± 0.084360	0.437 ± 0.073392	0.701 ± 0.025705	0.767 ± 0.069536	0.772 ± 0.069612	0.787 ± 0.039013	0.550 ± 0.061139	0.859 ± 0.054419
