	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.579, 0.823]	[0.614, 0.770]	[0.17363, 0.25416]	[0.545, 0.743]	[0.227, 0.540]	[0.5245, 0.8608]	[0.240, 0.547]	[0.234, 0.544]	[0.640, 0.783]	[0.600, 0.818]	[0.546, 0.818]	[0.663, 0.826]	[0.500, 0.722]	[0.727, 0.909]
precision_recall_auc	[0.686, 0.841]	[0.649, 0.715]	[0.16549, 0.21813]	[0.519, 0.667]	[0.298, 0.429]	[0.5053, 0.8244]	[0.359, 0.531]	[0.338, 0.456]	[0.645, 0.720]	[0.692, 0.875]	[0.672, 0.837]	[0.725, 0.843]	[0.389, 0.611]	[0.818, 0.955]
roc_auc	[0.623, 0.845]	[0.649, 0.737]	[0.15770, 0.23006]	[0.519, 0.688]	[0.298, 0.475]	[0.4889, 0.9947]	[0.343, 0.548]	[0.337, 0.504]	[0.645, 0.731]	[0.647, 0.833]	[0.591, 0.841]	[0.697, 0.854]	[0.389, 0.611]	[0.727, 0.909]
