	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.721 ± 0.075750	0.696 ± 0.043709	0.21105 ± 0.025152	0.647 ± 0.056761	0.392 ± 0.087419	0.7003 ± 0.115300	0.413 ± 0.091264	0.402 ± 0.087969	0.711 ± 0.042691	0.702 ± 0.062189	0.707 ± 0.084995	0.742 ± 0.050275	0.606 ± 0.080508	0.786 ± 0.056894
precision_recall_auc	0.763 ± 0.058836	0.681 ± 0.027847	0.18935 ± 0.019722	0.591 ± 0.057988	0.362 ± 0.055693	0.6408 ± 0.118223	0.443 ± 0.052535	0.400 ± 0.047643	0.678 ± 0.029067	0.765 ± 0.051864	0.751 ± 0.064528	0.785 ± 0.043165	0.489 ± 0.086066	0.873 ± 0.046945
roc_auc	0.751 ± 0.074810	0.698 ± 0.032645	0.19429 ± 0.023175	0.631 ± 0.051994	0.395 ± 0.065291	0.6811 ± 0.161626	0.448 ± 0.068872	0.420 ± 0.065113	0.698 ± 0.027498	0.750 ± 0.056230	0.737 ± 0.084290	0.773 ± 0.050894	0.550 ± 0.071482	0.845 ± 0.057496
