	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.874 ± 0.037742	0.825 ± 0.041062	0.14950 ± 0.011897	0.811 ± 0.039870	0.651 ± 0.082123	0.5127 ± 0.056910	0.650 ± 0.084731	0.650 ± 0.083408	0.853 ± 0.021244	0.797 ± 0.065682	0.869 ± 0.040981	0.877 ± 0.022549	0.828 ± 0.017568	0.823 ± 0.072506
precision_recall_auc	0.880 ± 0.040800	0.830 ± 0.028525	0.14640 ± 0.008648	0.815 ± 0.028455	0.660 ± 0.057051	0.4997 ± 0.051355	0.659 ± 0.060267	0.659 ± 0.058637	0.855 ± 0.015152	0.804 ± 0.049051	0.874 ± 0.048280	0.884 ± 0.017657	0.828 ± 0.017568	0.832 ± 0.052705
roc_auc	0.883 ± 0.043497	0.835 ± 0.026677	0.14660 ± 0.010107	0.820 ± 0.025701	0.670 ± 0.053354	0.5065 ± 0.062136	0.669 ± 0.056989	0.669 ± 0.055156	0.859 ± 0.008102	0.809 ± 0.048939	0.877 ± 0.050931	0.884 ± 0.021343	0.833 ± 0.000000	0.836 ± 0.053354
