	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.915 ± 0.025051	0.839 ± 0.032159	0.13324 ± 0.014357	0.819 ± 0.036477	0.678 ± 0.064318	0.4691 ± 0.073985	0.699 ± 0.072423	0.688 ± 0.068017	0.832 ± 0.025512	0.867 ± 0.055630	0.913 ± 0.025742	0.901 ± 0.032129	0.778 ± 0.037037	0.900 ± 0.046945
precision_recall_auc	0.922 ± 0.021733	0.851 ± 0.026120	0.13077 ± 0.012071	0.832 ± 0.030039	0.702 ± 0.052240	0.4579 ± 0.067640	0.727 ± 0.058390	0.714 ± 0.054929	0.838 ± 0.021467	0.888 ± 0.044412	0.920 ± 0.022536	0.909 ± 0.026577	0.783 ± 0.031536	0.918 ± 0.035855
roc_auc	0.921 ± 0.021130	0.838 ± 0.021429	0.13347 ± 0.011826	0.819 ± 0.022817	0.675 ± 0.042858	0.4702 ± 0.067197	0.691 ± 0.058599	0.683 ± 0.050430	0.837 ± 0.013895	0.854 ± 0.055891	0.919 ± 0.021827	0.906 ± 0.025526	0.789 ± 0.023424	0.886 ± 0.049097
