	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.843 ± 0.054706	0.787 ± 0.046833	0.16080 ± 0.013974	0.757 ± 0.054895	0.575 ± 0.093667	0.5053 ± 0.054711	0.600 ± 0.103680	0.587 ± 0.098032	0.786 ± 0.041339	0.814 ± 0.074633	0.837 ± 0.060001	0.840 ± 0.027715	0.711 ± 0.063072	0.864 ± 0.060606
precision_recall_auc	0.846 ± 0.037396	0.772 ± 0.038171	0.16465 ± 0.018380	0.747 ± 0.042361	0.543 ± 0.076343	0.5179 ± 0.074411	0.548 ± 0.076897	0.546 ± 0.076485	0.791 ± 0.042564	0.757 ± 0.044365	0.841 ± 0.039180	0.834 ± 0.037205	0.739 ± 0.058853	0.805 ± 0.043122
roc_auc	0.842 ± 0.048467	0.763 ± 0.033984	0.16417 ± 0.019271	0.739 ± 0.034460	0.525 ± 0.067968	0.5147 ± 0.080539	0.530 ± 0.071902	0.527 ± 0.069777	0.787 ± 0.029450	0.743 ± 0.055176	0.835 ± 0.055041	0.838 ± 0.040024	0.739 ± 0.045737	0.786 ± 0.064461
