	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.735, 0.909]	[0.715, 0.848]	[0.13323, 0.18242]	[0.667, 0.833]	[0.429, 0.697]	[0.4160, 0.6279]	[0.453, 0.736]	[0.441, 0.706]	[0.720, 0.864]	[0.722, 0.929]	[0.718, 0.907]	[0.808, 0.886]	[0.611, 0.833]	[0.773, 0.955]
precision_recall_auc	[0.792, 0.883]	[0.720, 0.854]	[0.13236, 0.18835]	[0.686, 0.842]	[0.439, 0.707]	[0.4098, 0.6843]	[0.445, 0.700]	[0.442, 0.704]	[0.739, 0.900]	[0.684, 0.812]	[0.785, 0.880]	[0.783, 0.896]	[0.667, 0.889]	[0.727, 0.864]
roc_auc	[0.745, 0.891]	[0.725, 0.826]	[0.13458, 0.19077]	[0.703, 0.811]	[0.449, 0.652]	[0.4132, 0.6901]	[0.446, 0.647]	[0.448, 0.649]	[0.750, 0.857]	[0.667, 0.812]	[0.717, 0.888]	[0.780, 0.896]	[0.667, 0.833]	[0.682, 0.864]
