	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.866 ± 0.029160	0.794 ± 0.023485	0.14974 ± 0.014927	0.767 ± 0.027579	0.588 ± 0.046969	0.4715 ± 0.057341	0.605 ± 0.049832	0.596 ± 0.047684	0.797 ± 0.024233	0.807 ± 0.041462	0.863 ± 0.029958	0.843 ± 0.042151	0.733 ± 0.043823	0.855 ± 0.041770
precision_recall_auc	0.902 ± 0.023051	0.755 ± 0.045274	0.12480 ± 0.015001	0.679 ± 0.078601	0.511 ± 0.090548	0.4016 ± 0.048839	0.682 ± 0.080675	0.589 ± 0.078947	0.721 ± 0.038387	0.961 ± 0.075149	0.899 ± 0.023648	0.891 ± 0.027105	0.533 ± 0.095150	0.977 ± 0.044174
roc_auc	0.903 ± 0.026471	0.722 ± 0.036584	0.12294 ± 0.016454	0.621 ± 0.068491	0.444 ± 0.073167	0.3883 ± 0.048006	0.651 ± 0.089675	0.536 ± 0.071708	0.693 ± 0.028310	0.959 ± 0.087743	0.900 ± 0.027403	0.901 ± 0.027307	0.467 ± 0.079436	0.977 ± 0.049097
