	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.927 ± 0.020129	0.856 ± 0.030992	0.10366 ± 0.013047	0.836 ± 0.037441	0.711 ± 0.061984	0.3409 ± 0.038047	0.758 ± 0.074415	0.734 ± 0.067382	0.830 ± 0.022936	0.929 ± 0.060681	0.926 ± 0.020439	0.907 ± 0.033901	0.761 ± 0.037497	0.950 ± 0.045201
precision_recall_auc	0.937 ± 0.019341	0.764 ± 0.047855	0.09793 ± 0.013378	0.688 ± 0.084624	0.529 ± 0.095710	0.3230 ± 0.053590	0.717 ± 0.043771	0.614 ± 0.073205	0.725 ± 0.041038	0.992 ± 0.026352	0.936 ± 0.019701	0.928 ± 0.029257	0.533 ± 0.098688	0.995 ± 0.014374
roc_auc	0.936 ± 0.023209	0.739 ± 0.049180	0.09965 ± 0.019010	0.644 ± 0.089841	0.479 ± 0.098360	0.3228 ± 0.058913	0.694 ± 0.051709	0.575 ± 0.078244	0.704 ± 0.039830	0.990 ± 0.031623	0.934 ± 0.023759	0.930 ± 0.032466	0.483 ± 0.098166	0.995 ± 0.014374
