	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.874 ± 0.038395	0.804 ± 0.037098	0.13769 ± 0.012233	0.778 ± 0.044558	0.608 ± 0.074196	0.4306 ± 0.029364	0.624 ± 0.072853	0.616 ± 0.073103	0.806 ± 0.038133	0.818 ± 0.045145	0.870 ± 0.042385	0.885 ± 0.022702	0.744 ± 0.059720	0.864 ± 0.037113
precision_recall_auc	0.884 ± 0.027288	0.809 ± 0.026587	0.13239 ± 0.007257	0.784 ± 0.031090	0.617 ± 0.053173	0.4165 ± 0.017360	0.638 ± 0.061169	0.628 ± 0.056378	0.808 ± 0.027548	0.830 ± 0.051971	0.881 ± 0.030076	0.895 ± 0.014328	0.744 ± 0.046849	0.873 ± 0.046945
roc_auc	0.881 ± 0.042239	0.802 ± 0.037023	0.13475 ± 0.013032	0.777 ± 0.041995	0.604 ± 0.074045	0.4224 ± 0.029952	0.620 ± 0.081884	0.611 ± 0.077430	0.805 ± 0.031968	0.815 ± 0.059850	0.878 ± 0.045396	0.890 ± 0.021908	0.744 ± 0.046849	0.859 ± 0.050023
