	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.924 ± 0.013689	0.854 ± 0.020344	0.10714 ± 0.011887	0.835 ± 0.023744	0.709 ± 0.040687	0.3713 ± 0.031413	0.744 ± 0.052648	0.726 ± 0.046307	0.834 ± 0.012691	0.910 ± 0.043532	0.922 ± 0.014084	0.902 ± 0.016540	0.772 ± 0.017568	0.936 ± 0.031782
precision_recall_auc	0.918 ± 0.035126	0.802 ± 0.059664	0.11567 ± 0.025487	0.758 ± 0.085745	0.605 ± 0.119328	0.3813 ± 0.095933	0.700 ± 0.107910	0.650 ± 0.109419	0.773 ± 0.057653	0.927 ± 0.081870	0.916 ± 0.036337	0.907 ± 0.035454	0.650 ± 0.114306	0.955 ± 0.047913
roc_auc	0.916 ± 0.040832	0.791 ± 0.060362	0.11916 ± 0.028406	0.747 ± 0.086343	0.583 ± 0.120725	0.3918 ± 0.105860	0.663 ± 0.114636	0.620 ± 0.112446	0.772 ± 0.060272	0.891 ± 0.093615	0.914 ± 0.042325	0.903 ± 0.041905	0.656 ± 0.122278	0.927 ± 0.064993
