	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.913 ± 0.015772	0.856 ± 0.013202	0.11622 ± 0.008023	0.840 ± 0.015357	0.712 ± 0.026405	0.3956 ± 0.024161	0.722 ± 0.025861	0.717 ± 0.025775	0.857 ± 0.016479	0.865 ± 0.022388	0.911 ± 0.016266	0.897 ± 0.015595	0.817 ± 0.026836	0.895 ± 0.021957
precision_recall_auc	0.908 ± 0.020014	0.801 ± 0.066444	0.11934 ± 0.013897	0.759 ± 0.095943	0.602 ± 0.132889	0.3959 ± 0.042454	0.667 ± 0.106838	0.632 ± 0.115848	0.787 ± 0.072192	0.881 ± 0.078583	0.906 ± 0.020746	0.901 ± 0.021944	0.683 ± 0.141154	0.918 ± 0.055876
roc_auc	0.910 ± 0.020311	0.794 ± 0.065885	0.12204 ± 0.013823	0.756 ± 0.089119	0.589 ± 0.131770	0.3977 ± 0.045306	0.639 ± 0.115094	0.613 ± 0.121661	0.785 ± 0.070781	0.853 ± 0.072944	0.907 ± 0.021147	0.903 ± 0.022682	0.689 ± 0.128834	0.900 ± 0.055876
