	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.855 ± 0.032499	0.764 ± 0.047172	0.16503 ± 0.016518	0.728 ± 0.057921	0.528 ± 0.094344	0.5115 ± 0.072891	0.554 ± 0.099963	0.540 ± 0.096451	0.764 ± 0.041866	0.789 ± 0.067741	0.851 ± 0.033806	0.841 ± 0.044010	0.678 ± 0.068293	0.850 ± 0.052705
precision_recall_auc	0.847 ± 0.028564	0.746 ± 0.031115	0.16911 ± 0.015810	0.707 ± 0.043335	0.493 ± 0.062230	0.5180 ± 0.045725	0.516 ± 0.054172	0.504 ± 0.057591	0.752 ± 0.036809	0.764 ± 0.033412	0.843 ± 0.028845	0.831 ± 0.053975	0.661 ± 0.071482	0.832 ± 0.037421
roc_auc	0.836 ± 0.039815	0.747 ± 0.045455	0.17225 ± 0.020132	0.710 ± 0.058809	0.495 ± 0.090909	0.5597 ± 0.114365	0.515 ± 0.090530	0.505 ± 0.090335	0.756 ± 0.044653	0.758 ± 0.058973	0.831 ± 0.041157	0.823 ± 0.052511	0.672 ± 0.080508	0.823 ± 0.054419
