	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.718 ± 0.081896	0.701 ± 0.046671	0.21275 ± 0.027277	0.708 ± 0.041504	0.403 ± 0.093341	0.7017 ± 0.135530	0.423 ± 0.093187	0.412 ± 0.093146	0.810 ± 0.055140	0.612 ± 0.041170	0.703 ± 0.089553	0.760 ± 0.052488	0.839 ± 0.048644	0.564 ± 0.061359
precision_recall_auc	0.755 ± 0.059148	0.738 ± 0.032611	0.19257 ± 0.019254	0.735 ± 0.029634	0.475 ± 0.065221	0.6525 ± 0.125852	0.486 ± 0.063218	0.481 ± 0.063883	0.830 ± 0.040370	0.656 ± 0.038261	0.743 ± 0.065758	0.796 ± 0.028397	0.839 ± 0.048644	0.636 ± 0.064282
roc_auc	0.741 ± 0.083932	0.729 ± 0.049573	0.19793 ± 0.027781	0.724 ± 0.048779	0.458 ± 0.099147	0.7209 ± 0.131961	0.466 ± 0.098065	0.462 ± 0.098341	0.812 ± 0.053015	0.654 ± 0.059389	0.724 ± 0.092559	0.792 ± 0.047246	0.817 ± 0.064417	0.641 ± 0.081453
