	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.922 ± 0.045711	0.848 ± 0.035694	0.10169 ± 0.024131	0.826 ± 0.042407	0.695 ± 0.071387	0.3625 ± 0.146543	0.743 ± 0.078345	0.719 ± 0.073960	0.823 ± 0.030863	0.921 ± 0.057564	0.920 ± 0.048501	0.912 ± 0.035383	0.750 ± 0.047213	0.945 ± 0.041770
precision_recall_auc	0.925 ± 0.021328	0.760 ± 0.058771	0.11267 ± 0.013862	0.685 ± 0.096411	0.521 ± 0.117543	0.3554 ± 0.039299	0.684 ± 0.089259	0.596 ± 0.103914	0.725 ± 0.049047	0.959 ± 0.054099	0.923 ± 0.021914	0.909 ± 0.024361	0.539 ± 0.108139	0.982 ± 0.023473
roc_auc	0.923 ± 0.025143	0.778 ± 0.067785	0.11526 ± 0.018505	0.714 ± 0.099137	0.555 ± 0.135570	0.3596 ± 0.051821	0.695 ± 0.110411	0.620 ± 0.122035	0.742 ± 0.061364	0.953 ± 0.066034	0.921 ± 0.025973	0.918 ± 0.025258	0.578 ± 0.120584	0.977 ± 0.032141
