	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.864, 0.952]	[0.816, 0.889]	[0.08362, 0.14139]	[0.788, 0.875]	[0.631, 0.778]	[0.2828, 0.4852]	[0.667, 0.846]	[0.649, 0.811]	[0.800, 0.846]	[0.867, 1.000]	[0.858, 0.951]	[0.881, 0.949]	[0.722, 0.778]	[0.909, 1.000]
precision_recall_auc	[0.873, 0.936]	[0.722, 0.889]	[0.09635, 0.14876]	[0.615, 0.875]	[0.444, 0.778]	[0.3108, 0.4644]	[0.600, 0.846]	[0.522, 0.811]	[0.688, 0.846]	[0.900, 1.000]	[0.870, 0.935]	[0.846, 0.922]	[0.444, 0.778]	[0.955, 1.000]
roc_auc	[0.861, 0.948]	[0.727, 0.889]	[0.09592, 0.15315]	[0.643, 0.875]	[0.455, 0.778]	[0.3056, 0.4749]	[0.600, 0.846]	[0.522, 0.811]	[0.700, 0.846]	[0.900, 1.000]	[0.858, 0.946]	[0.836, 0.947]	[0.500, 0.778]	[0.955, 1.000]
