	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.923 ± 0.024878	0.853 ± 0.026417	0.10613 ± 0.017143	0.833 ± 0.031480	0.707 ± 0.052834	0.3450 ± 0.057231	0.750 ± 0.064699	0.728 ± 0.058287	0.829 ± 0.018631	0.921 ± 0.050697	0.921 ± 0.026089	0.915 ± 0.023212	0.761 ± 0.026836	0.945 ± 0.035855
precision_recall_auc	0.910 ± 0.020756	0.787 ± 0.051423	0.11996 ± 0.016632	0.728 ± 0.077554	0.574 ± 0.102847	0.3769 ± 0.047658	0.727 ± 0.072828	0.646 ± 0.087985	0.746 ± 0.046955	0.981 ± 0.040304	0.908 ± 0.021204	0.887 ± 0.027348	0.583 ± 0.095330	0.991 ± 0.019165
roc_auc	0.910 ± 0.024461	0.790 ± 0.056554	0.12203 ± 0.019060	0.733 ± 0.082919	0.581 ± 0.113108	0.3797 ± 0.054262	0.725 ± 0.077933	0.648 ± 0.095078	0.751 ± 0.054261	0.973 ± 0.043472	0.908 ± 0.024980	0.896 ± 0.033412	0.594 ± 0.108139	0.986 ± 0.021957
