	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.872 ± 0.063264	0.850 ± 0.030722	0.15102 ± 0.027797	0.830 ± 0.036778	0.701 ± 0.061444	0.5440 ± 0.265735	0.736 ± 0.060736	0.718 ± 0.058034	0.838 ± 0.042997	0.898 ± 0.060774	0.866 ± 0.070586	0.869 ± 0.046994	0.778 ± 0.074074	0.923 ± 0.052705
precision_recall_auc	0.898 ± 0.041974	0.812 ± 0.049445	0.12937 ± 0.023269	0.775 ± 0.074092	0.624 ± 0.098889	0.4646 ± 0.186567	0.696 ± 0.093487	0.659 ± 0.094063	0.788 ± 0.050562	0.909 ± 0.072714	0.893 ± 0.048041	0.893 ± 0.040365	0.683 ± 0.101599	0.941 ± 0.048152
roc_auc	0.906 ± 0.055611	0.817 ± 0.054229	0.12802 ± 0.022377	0.780 ± 0.074808	0.633 ± 0.108457	0.4542 ± 0.209783	0.711 ± 0.089930	0.671 ± 0.096325	0.790 ± 0.057378	0.922 ± 0.063198	0.901 ± 0.061879	0.914 ± 0.047787	0.683 ± 0.108139	0.950 ± 0.039800
