	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.911 ± 0.030160	0.849 ± 0.034646	0.11639 ± 0.018175	0.834 ± 0.036891	0.698 ± 0.069292	0.3844 ± 0.054238	0.707 ± 0.076045	0.703 ± 0.072570	0.854 ± 0.022843	0.853 ± 0.057592	0.908 ± 0.031401	0.905 ± 0.025021	0.817 ± 0.026836	0.882 ± 0.053354
precision_recall_auc	0.915 ± 0.016458	0.849 ± 0.018749	0.11337 ± 0.011439	0.833 ± 0.022026	0.698 ± 0.037497	0.3757 ± 0.039661	0.707 ± 0.036098	0.702 ± 0.036323	0.855 ± 0.022192	0.851 ± 0.031277	0.913 ± 0.017054	0.913 ± 0.014394	0.817 ± 0.037497	0.882 ± 0.031782
roc_auc	0.905 ± 0.026624	0.835 ± 0.036571	0.11892 ± 0.011528	0.815 ± 0.045959	0.671 ± 0.073142	0.3942 ± 0.045462	0.685 ± 0.062124	0.678 ± 0.067348	0.839 ± 0.044198	0.846 ± 0.033843	0.902 ± 0.027629	0.902 ± 0.022674	0.789 ± 0.073142	0.882 ± 0.031782
