	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.926 ± 0.013910	0.847 ± 0.035339	0.11304 ± 0.019455	0.830 ± 0.037933	0.694 ± 0.070677	0.3832 ± 0.044223	0.715 ± 0.089574	0.705 ± 0.079676	0.842 ± 0.019903	0.873 ± 0.078329	0.925 ± 0.014214	0.904 ± 0.016167	0.794 ± 0.026836	0.900 ± 0.067079
precision_recall_auc	0.913 ± 0.019321	0.760 ± 0.076913	0.13173 ± 0.019340	0.709 ± 0.109367	0.521 ± 0.153825	0.4192 ± 0.068059	0.576 ± 0.147689	0.547 ± 0.147618	0.756 ± 0.078967	0.820 ± 0.099619	0.911 ± 0.019647	0.897 ± 0.027028	0.639 ± 0.151014	0.882 ± 0.064993
roc_auc	0.898 ± 0.020993	0.795 ± 0.055714	0.13682 ± 0.023347	0.763 ± 0.077829	0.590 ± 0.111428	0.4335 ± 0.076404	0.628 ± 0.099884	0.608 ± 0.102926	0.798 ± 0.058073	0.830 ± 0.085777	0.895 ± 0.021529	0.893 ± 0.025200	0.722 ± 0.120014	0.868 ± 0.086907
