	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.924 ± 0.010267	0.863 ± 0.015374	0.09673 ± 0.005109	0.843 ± 0.018002	0.726 ± 0.030749	0.3290 ± 0.014637	0.800 ± 0.049869	0.762 ± 0.038476	0.825 ± 0.013564	0.975 ± 0.052705	0.923 ± 0.010408	0.891 ± 0.017689	0.744 ± 0.028689	0.982 ± 0.038331
precision_recall_auc	0.910 ± 0.017095	0.823 ± 0.054731	0.11799 ± 0.012135	0.780 ± 0.081481	0.645 ± 0.109461	0.3752 ± 0.034184	0.774 ± 0.052171	0.706 ± 0.083202	0.780 ± 0.056205	0.993 ± 0.021082	0.908 ± 0.017385	0.892 ± 0.027329	0.650 ± 0.114306	0.995 ± 0.014374
roc_auc	0.915 ± 0.028094	0.790 ± 0.068482	0.11861 ± 0.021449	0.736 ± 0.105314	0.580 ± 0.136964	0.3726 ± 0.058277	0.697 ± 0.122434	0.635 ± 0.126629	0.759 ± 0.061339	0.938 ± 0.089993	0.913 ± 0.028829	0.907 ± 0.034400	0.617 ± 0.129497	0.964 ± 0.051604
