	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.882 ± 0.048414	0.847 ± 0.031568	0.13474 ± 0.014575	0.832 ± 0.036123	0.694 ± 0.063137	0.4914 ± 0.071378	0.692 ± 0.059802	0.693 ± 0.061456	0.871 ± 0.037241	0.821 ± 0.026972	0.877 ± 0.053368	0.883 ± 0.026544	0.844 ± 0.051052	0.850 ± 0.021957
precision_recall_auc	0.912 ± 0.014310	0.866 ± 0.017269	0.12148 ± 0.005195	0.853 ± 0.019124	0.733 ± 0.034538	0.4294 ± 0.042514	0.733 ± 0.034493	0.733 ± 0.034402	0.882 ± 0.020938	0.851 ± 0.023301	0.910 ± 0.015018	0.903 ± 0.008768	0.856 ± 0.028689	0.877 ± 0.021957
roc_auc	0.912 ± 0.012545	0.855 ± 0.010978	0.12239 ± 0.005751	0.840 ± 0.011501	0.711 ± 0.021957	0.4325 ± 0.043139	0.713 ± 0.026543	0.712 ± 0.024242	0.865 ± 0.002864	0.848 ± 0.023679	0.910 ± 0.013275	0.901 ± 0.007670	0.833 ± 0.000000	0.877 ± 0.021957
