	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.896 ± 0.058359	0.857 ± 0.025394	0.12052 ± 0.019675	0.843 ± 0.027221	0.714 ± 0.050788	0.4330 ± 0.112698	0.715 ± 0.052596	0.714 ± 0.051579	0.876 ± 0.025759	0.839 ± 0.045123	0.891 ± 0.066368	0.898 ± 0.024864	0.850 ± 0.037497	0.864 ± 0.047913
precision_recall_auc	0.903 ± 0.014940	0.836 ± 0.040316	0.12619 ± 0.017124	0.817 ± 0.046473	0.672 ± 0.080633	0.4212 ± 0.059827	0.683 ± 0.078286	0.677 ± 0.079138	0.840 ± 0.039539	0.842 ± 0.048436	0.901 ± 0.015292	0.894 ± 0.021288	0.794 ± 0.058853	0.877 ± 0.043122
roc_auc	0.909 ± 0.014945	0.836 ± 0.037776	0.12280 ± 0.015848	0.816 ± 0.045481	0.672 ± 0.075552	0.4014 ± 0.054979	0.682 ± 0.069004	0.677 ± 0.072011	0.841 ± 0.041487	0.841 ± 0.036903	0.906 ± 0.015356	0.904 ± 0.020253	0.794 ± 0.064417	0.877 ± 0.030679
