	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.775, 0.912]	[0.692, 0.871]	[0.11116, 0.17143]	[0.647, 0.857]	[0.384, 0.742]	[0.3605, 0.5798]	[0.396, 0.752]	[0.390, 0.747]	[0.708, 0.870]	[0.688, 0.882]	[0.760, 0.909]	[0.808, 0.927]	[0.611, 0.833]	[0.727, 0.909]
precision_recall_auc	[0.700, 0.897]	[0.659, 0.843]	[0.13058, 0.20275]	[0.581, 0.824]	[0.318, 0.687]	[0.3991, 0.6466]	[0.359, 0.786]	[0.338, 0.724]	[0.667, 0.833]	[0.684, 1.000]	[0.682, 0.894]	[0.755, 0.907]	[0.500, 0.778]	[0.727, 1.000]
roc_auc	[0.762, 0.897]	[0.697, 0.866]	[0.12567, 0.20163]	[0.667, 0.848]	[0.394, 0.732]	[0.3992, 0.6285]	[0.394, 0.773]	[0.394, 0.753]	[0.720, 0.842]	[0.667, 0.933]	[0.747, 0.894]	[0.780, 0.912]	[0.611, 0.833]	[0.727, 0.955]
