	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.797 ± 0.026272	0.727 ± 0.059438	0.17582 ± 0.016746	0.691 ± 0.067902	0.453 ± 0.118876	0.5377 ± 0.044514	0.463 ± 0.120130	0.458 ± 0.119425	0.743 ± 0.052115	0.720 ± 0.071809	0.789 ± 0.027890	0.811 ± 0.036768	0.667 ± 0.074074	0.786 ± 0.064461
precision_recall_auc	0.806 ± 0.032961	0.759 ± 0.065518	0.16786 ± 0.012455	0.725 ± 0.083311	0.518 ± 0.131037	0.5200 ± 0.030243	0.533 ± 0.122148	0.525 ± 0.126320	0.774 ± 0.072265	0.759 ± 0.062007	0.800 ± 0.032168	0.826 ± 0.033466	0.700 ± 0.117706	0.818 ± 0.052486
roc_auc	0.821 ± 0.028765	0.771 ± 0.052205	0.16203 ± 0.011852	0.744 ± 0.062208	0.542 ± 0.104410	0.5061 ± 0.034510	0.553 ± 0.107811	0.548 ± 0.105194	0.791 ± 0.060410	0.762 ± 0.069309	0.814 ± 0.031012	0.839 ± 0.027000	0.733 ± 0.093697	0.809 ± 0.059844
