	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.909 ± 0.023039	0.841 ± 0.029280	0.11935 ± 0.008490	0.823 ± 0.033602	0.682 ± 0.058561	0.3789 ± 0.034171	0.692 ± 0.057494	0.687 ± 0.057816	0.844 ± 0.032406	0.848 ± 0.035881	0.907 ± 0.023906	0.911 ± 0.020178	0.800 ± 0.046849	0.882 ± 0.031782
precision_recall_auc	0.901 ± 0.025428	0.829 ± 0.029880	0.12284 ± 0.012225	0.810 ± 0.033849	0.658 ± 0.059761	0.3891 ± 0.042023	0.665 ± 0.059468	0.661 ± 0.059436	0.838 ± 0.032832	0.827 ± 0.035364	0.899 ± 0.026468	0.905 ± 0.023680	0.794 ± 0.045737	0.864 ± 0.030303
roc_auc	0.899 ± 0.028162	0.833 ± 0.033701	0.12402 ± 0.014077	0.814 ± 0.037604	0.666 ± 0.067401	0.3925 ± 0.045401	0.676 ± 0.070265	0.671 ± 0.068762	0.835 ± 0.027596	0.841 ± 0.044939	0.896 ± 0.029338	0.903 ± 0.025713	0.789 ± 0.035136	0.877 ± 0.037421
