	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.888 ± 0.022674	0.808 ± 0.017697	0.13603 ± 0.008375	0.789 ± 0.019561	0.616 ± 0.035394	0.4299 ± 0.022002	0.616 ± 0.035641	0.616 ± 0.035480	0.827 ± 0.017620	0.789 ± 0.021186	0.886 ± 0.023270	0.883 ± 0.017232	0.789 ± 0.023424	0.827 ± 0.019165
precision_recall_auc	0.882 ± 0.022926	0.816 ± 0.029412	0.13474 ± 0.009422	0.798 ± 0.032020	0.632 ± 0.058824	0.4305 ± 0.032423	0.632 ± 0.058480	0.632 ± 0.058601	0.836 ± 0.030012	0.796 ± 0.033176	0.881 ± 0.020493	0.884 ± 0.016062	0.800 ± 0.038845	0.832 ± 0.030679
roc_auc	0.877 ± 0.024871	0.815 ± 0.011132	0.13658 ± 0.010396	0.797 ± 0.011648	0.631 ± 0.022264	0.4316 ± 0.030644	0.633 ± 0.024907	0.632 ± 0.023407	0.833 ± 0.015394	0.800 ± 0.026827	0.874 ± 0.026048	0.880 ± 0.017767	0.794 ± 0.026836	0.836 ± 0.031782
