	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.741 ± 0.044162	0.692 ± 0.048705	0.22128 ± 0.027423	0.646 ± 0.059521	0.384 ± 0.097411	0.8894 ± 0.344519	0.398 ± 0.095674	0.391 ± 0.096339	0.710 ± 0.048200	0.688 ± 0.053790	0.734 ± 0.045944	0.722 ± 0.059086	0.611 ± 0.078567	0.773 ± 0.052486
precision_recall_auc	0.780 ± 0.041894	0.718 ± 0.053341	0.21016 ± 0.028840	0.677 ± 0.066435	0.435 ± 0.106681	0.8265 ± 0.162138	0.448 ± 0.105852	0.442 ± 0.106130	0.733 ± 0.049984	0.715 ± 0.059951	0.774 ± 0.042841	0.749 ± 0.049199	0.644 ± 0.079436	0.791 ± 0.043913
roc_auc	0.763 ± 0.057528	0.717 ± 0.049338	0.21083 ± 0.032733	0.672 ± 0.065707	0.433 ± 0.098677	0.8311 ± 0.296843	0.452 ± 0.094090	0.442 ± 0.096090	0.731 ± 0.055328	0.721 ± 0.049109	0.756 ± 0.060248	0.746 ± 0.060737	0.633 ± 0.095150	0.800 ± 0.038331
