	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.775 ± 0.020522	0.719 ± 0.032792	0.19991 ± 0.014987	0.669 ± 0.047349	0.438 ± 0.065583	0.6721 ± 0.159611	0.468 ± 0.061973	0.453 ± 0.063344	0.724 ± 0.033086	0.745 ± 0.040736	0.769 ± 0.021051	0.760 ± 0.026962	0.611 ± 0.069290	0.827 ± 0.041770
precision_recall_auc	0.803 ± 0.021359	0.711 ± 0.031115	0.19460 ± 0.018026	0.648 ± 0.058861	0.422 ± 0.062230	0.6613 ± 0.127260	0.470 ± 0.039356	0.445 ± 0.050513	0.711 ± 0.033427	0.759 ± 0.026500	0.797 ± 0.021786	0.782 ± 0.036899	0.572 ± 0.087057	0.850 ± 0.037421
roc_auc	0.805 ± 0.034648	0.714 ± 0.048785	0.19136 ± 0.023301	0.656 ± 0.066173	0.429 ± 0.097569	0.6075 ± 0.115776	0.471 ± 0.097253	0.449 ± 0.096514	0.714 ± 0.045386	0.756 ± 0.061603	0.799 ± 0.035475	0.803 ± 0.046972	0.583 ± 0.083846	0.845 ± 0.043913
