	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.684, 0.821]	[0.591, 0.765]	[0.15842, 0.24031]	[0.529, 0.727]	[0.182, 0.530]	[0.4859, 0.7479]	[0.188, 0.560]	[0.185, 0.545]	[0.625, 0.760]	[0.562, 0.800]	[0.672, 0.813]	[0.684, 0.851]	[0.444, 0.667]	[0.682, 0.864]
precision_recall_auc	[0.585, 0.849]	[0.586, 0.788]	[0.15285, 0.26290]	[0.400, 0.750]	[0.172, 0.576]	[0.4727, 0.8356]	[0.187, 0.626]	[0.179, 0.601]	[0.606, 0.769]	[0.571, 0.857]	[0.551, 0.844]	[0.682, 0.864]	[0.278, 0.667]	[0.727, 0.909]
roc_auc	[0.623, 0.849]	[0.586, 0.788]	[0.15285, 0.27655]	[0.400, 0.750]	[0.172, 0.576]	[0.4790, 0.9157]	[0.187, 0.626]	[0.179, 0.601]	[0.606, 0.769]	[0.571, 0.857]	[0.604, 0.844]	[0.626, 0.864]	[0.278, 0.667]	[0.727, 0.909]
