	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.765 ± 0.051267	0.723 ± 0.057840	0.19233 ± 0.028080	0.670 ± 0.073341	0.445 ± 0.115680	0.5976 ± 0.081754	0.483 ± 0.117668	0.464 ± 0.116477	0.722 ± 0.047393	0.762 ± 0.073424	0.754 ± 0.055853	0.783 ± 0.058464	0.600 ± 0.077690	0.845 ± 0.057496
precision_recall_auc	0.768 ± 0.076743	0.699 ± 0.065711	0.19300 ± 0.040794	0.627 ± 0.104026	0.399 ± 0.131421	0.5969 ± 0.128653	0.454 ± 0.130750	0.425 ± 0.130712	0.699 ± 0.052400	0.755 ± 0.086294	0.757 ± 0.083873	0.787 ± 0.073245	0.544 ± 0.113553	0.855 ± 0.063564
roc_auc	0.766 ± 0.075319	0.700 ± 0.066640	0.19358 ± 0.046075	0.630 ± 0.104717	0.400 ± 0.133280	0.6007 ± 0.150453	0.451 ± 0.133786	0.424 ± 0.133293	0.700 ± 0.052495	0.751 ± 0.088171	0.756 ± 0.078875	0.791 ± 0.082450	0.550 ± 0.112491	0.850 ± 0.064461
