	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.902 ± 0.047143	0.818 ± 0.053016	0.12252 ± 0.023714	0.797 ± 0.062256	0.637 ± 0.106033	0.4192 ± 0.060981	0.654 ± 0.112227	0.645 ± 0.107381	0.829 ± 0.056965	0.826 ± 0.085181	0.899 ± 0.049851	0.897 ± 0.030679	0.778 ± 0.090722	0.859 ± 0.072506
precision_recall_auc	0.910 ± 0.027189	0.834 ± 0.034235	0.11498 ± 0.014357	0.815 ± 0.039497	0.668 ± 0.068469	0.3993 ± 0.041052	0.685 ± 0.076704	0.676 ± 0.070067	0.845 ± 0.044741	0.840 ± 0.073168	0.907 ± 0.028675	0.904 ± 0.016600	0.800 ± 0.074994	0.868 ± 0.065870
roc_auc	0.896 ± 0.040533	0.830 ± 0.029262	0.11955 ± 0.014534	0.810 ± 0.036516	0.659 ± 0.058524	0.4155 ± 0.051486	0.671 ± 0.049819	0.665 ± 0.053416	0.844 ± 0.047918	0.827 ± 0.042587	0.893 ± 0.043379	0.897 ± 0.020703	0.800 ± 0.079436	0.859 ± 0.050023
