	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.824 ± 0.039985	0.759 ± 0.061859	0.16374 ± 0.026146	0.731 ± 0.072623	0.518 ± 0.123717	0.5255 ± 0.069302	0.525 ± 0.121391	0.521 ± 0.122374	0.780 ± 0.061446	0.745 ± 0.070977	0.817 ± 0.042558	0.836 ± 0.037122	0.722 ± 0.094426	0.795 ± 0.068601
precision_recall_auc	0.841 ± 0.034275	0.795 ± 0.052004	0.14762 ± 0.017885	0.773 ± 0.059542	0.590 ± 0.104009	0.4898 ± 0.044094	0.595 ± 0.098052	0.592 ± 0.100883	0.817 ± 0.053936	0.778 ± 0.054041	0.834 ± 0.037813	0.861 ± 0.018093	0.772 ± 0.080508	0.818 ± 0.056692
roc_auc	0.828 ± 0.034358	0.793 ± 0.036416	0.15225 ± 0.014595	0.773 ± 0.039629	0.587 ± 0.072832	0.5003 ± 0.032705	0.589 ± 0.072011	0.588 ± 0.072386	0.818 ± 0.035426	0.772 ± 0.048836	0.820 ± 0.037443	0.851 ± 0.019541	0.778 ± 0.052378	0.809 ± 0.055876
