	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.907 ± 0.035871	0.835 ± 0.025994	0.12888 ± 0.021950	0.820 ± 0.030469	0.671 ± 0.051987	0.4321 ± 0.070548	0.669 ± 0.047426	0.670 ± 0.049625	0.865 ± 0.037435	0.804 ± 0.026159	0.904 ± 0.037143	0.894 ± 0.033722	0.839 ± 0.055246	0.832 ± 0.030679
precision_recall_auc	0.903 ± 0.020753	0.788 ± 0.059390	0.12694 ± 0.020975	0.744 ± 0.086326	0.576 ± 0.118779	0.4103 ± 0.056529	0.643 ± 0.104515	0.607 ± 0.107019	0.776 ± 0.066463	0.867 ± 0.083992	0.900 ± 0.021390	0.900 ± 0.021632	0.667 ± 0.133539	0.909 ± 0.064282
roc_auc	0.906 ± 0.018312	0.788 ± 0.079337	0.12260 ± 0.017271	0.735 ± 0.137583	0.577 ± 0.158675	0.3922 ± 0.050437	0.655 ± 0.089965	0.611 ± 0.122043	0.785 ± 0.088250	0.870 ± 0.081656	0.903 ± 0.018893	0.906 ± 0.021276	0.672 ± 0.198503	0.905 ± 0.069267
