	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.687, 0.845]	[0.636, 0.831]	[0.16754, 0.23369]	[0.563, 0.821]	[0.273, 0.662]	[0.5426, 0.9784]	[0.297, 0.657]	[0.284, 0.659]	[0.654, 0.895]	[0.643, 0.812]	[0.675, 0.841]	[0.674, 0.831]	[0.500, 0.889]	[0.727, 0.864]
precision_recall_auc	[0.731, 0.861]	[0.659, 0.793]	[0.15947, 0.23681]	[0.581, 0.765]	[0.318, 0.586]	[0.4755, 1.3350]	[0.359, 0.604]	[0.338, 0.595]	[0.667, 0.810]	[0.688, 0.812]	[0.722, 0.857]	[0.699, 0.861]	[0.500, 0.778]	[0.773, 0.864]
roc_auc	[0.719, 0.844]	[0.631, 0.826]	[0.15821, 0.23682]	[0.533, 0.811]	[0.263, 0.652]	[0.5422, 1.4978]	[0.310, 0.647]	[0.285, 0.649]	[0.643, 0.857]	[0.667, 0.812]	[0.709, 0.840]	[0.707, 0.874]	[0.444, 0.833]	[0.727, 0.864]
