	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.709, 0.824]	[0.664, 0.798]	[0.17017, 0.22351]	[0.606, 0.778]	[0.328, 0.596]	[0.5551, 1.0950]	[0.347, 0.596]	[0.337, 0.596]	[0.680, 0.818]	[0.667, 0.778]	[0.699, 0.818]	[0.689, 0.826]	[0.556, 0.778]	[0.773, 0.818]
precision_recall_auc	[0.729, 0.867]	[0.664, 0.793]	[0.15425, 0.25593]	[0.600, 0.765]	[0.328, 0.586]	[0.4679, 1.3820]	[0.347, 0.604]	[0.337, 0.595]	[0.679, 0.810]	[0.667, 0.812]	[0.719, 0.863]	[0.677, 0.856]	[0.500, 0.778]	[0.773, 0.864]
roc_auc	[0.707, 0.822]	[0.636, 0.793]	[0.17017, 0.29199]	[0.563, 0.765]	[0.273, 0.586]	[0.5241, 1.7408]	[0.297, 0.604]	[0.284, 0.595]	[0.654, 0.810]	[0.643, 0.812]	[0.699, 0.818]	[0.659, 0.826]	[0.500, 0.778]	[0.773, 0.864]
