	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.778 ± 0.072224	0.685 ± 0.070742	0.20065 ± 0.038992	0.603 ± 0.093743	0.369 ± 0.141483	0.6621 ± 0.193059	0.441 ± 0.165532	0.403 ± 0.151311	0.682 ± 0.052322	0.760 ± 0.120485	0.772 ± 0.074408	0.742 ± 0.082966	0.506 ± 0.092407	0.864 ± 0.080174
precision_recall_auc	0.849 ± 0.043874	0.700 ± 0.016226	0.15803 ± 0.023706	0.595 ± 0.025660	0.400 ± 0.032453	0.4907 ± 0.066148	0.565 ± 0.072542	0.475 ± 0.046976	0.679 ± 0.010803	0.887 ± 0.068909	0.845 ± 0.046050	0.845 ± 0.038220	0.450 ± 0.031536	0.950 ± 0.033539
roc_auc	0.847 ± 0.036980	0.701 ± 0.042410	0.16092 ± 0.021945	0.598 ± 0.072209	0.402 ± 0.084819	0.5181 ± 0.116510	0.546 ± 0.073820	0.468 ± 0.078988	0.682 ± 0.033968	0.864 ± 0.047973	0.842 ± 0.038926	0.837 ± 0.040321	0.461 ± 0.078785	0.941 ± 0.021957
