	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.853 ± 0.023315	0.764 ± 0.035518	0.16097 ± 0.014845	0.705 ± 0.048508	0.528 ± 0.071037	0.4991 ± 0.051182	0.645 ± 0.099284	0.583 ± 0.080973	0.734 ± 0.026224	0.912 ± 0.085824	0.850 ± 0.023638	0.806 ± 0.039607	0.578 ± 0.053672	0.950 ± 0.050023
precision_recall_auc	0.889 ± 0.024130	0.794 ± 0.031384	0.13059 ± 0.015435	0.743 ± 0.046932	0.587 ± 0.062768	0.4132 ± 0.043159	0.719 ± 0.060018	0.650 ± 0.059683	0.753 ± 0.026702	0.966 ± 0.044722	0.886 ± 0.024743	0.861 ± 0.034367	0.606 ± 0.055246	0.982 ± 0.023473
roc_auc	0.883 ± 0.030322	0.778 ± 0.035081	0.13359 ± 0.017488	0.721 ± 0.049111	0.556 ± 0.070162	0.4230 ± 0.054576	0.688 ± 0.081968	0.618 ± 0.074887	0.741 ± 0.025891	0.947 ± 0.060524	0.881 ± 0.031060	0.853 ± 0.041893	0.583 ± 0.047213	0.973 ± 0.031782
