	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.927 ± 0.016265	0.854 ± 0.031804	0.10920 ± 0.010679	0.836 ± 0.036805	0.708 ± 0.063609	0.3524 ± 0.044891	0.728 ± 0.066766	0.718 ± 0.065005	0.845 ± 0.027165	0.883 ± 0.043681	0.926 ± 0.016703	0.915 ± 0.020384	0.794 ± 0.037497	0.914 ± 0.033539
precision_recall_auc	0.916 ± 0.016194	0.734 ± 0.082115	0.11614 ± 0.010391	0.624 ± 0.150790	0.468 ± 0.164229	0.3668 ± 0.027745	0.694 ± 0.072887	0.565 ± 0.129029	0.703 ± 0.070025	0.991 ± 0.028748	0.914 ± 0.016874	0.912 ± 0.012256	0.472 ± 0.166151	0.995 ± 0.014374
roc_auc	0.914 ± 0.013974	0.734 ± 0.057471	0.11414 ± 0.006544	0.634 ± 0.105366	0.469 ± 0.114943	0.3605 ± 0.021538	0.683 ± 0.058976	0.563 ± 0.089708	0.702 ± 0.047648	0.981 ± 0.040304	0.912 ± 0.014435	0.910 ± 0.014640	0.478 ± 0.117706	0.991 ± 0.019165
