	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.923, 0.954]	[0.811, 0.917]	[0.08453, 0.11182]	[0.774, 0.909]	[0.621, 0.833]	[0.2931, 0.3468]	[0.701, 0.880]	[0.660, 0.856]	[0.778, 0.880]	[0.923, 1.000]	[0.921, 0.953]	[0.884, 0.947]	[0.667, 0.833]	[0.955, 1.000]
precision_recall_auc	[0.897, 0.945]	[0.667, 0.861]	[0.08400, 0.12537]	[0.500, 0.839]	[0.333, 0.722]	[0.2817, 0.3843]	[0.647, 0.815]	[0.464, 0.767]	[0.647, 0.815]	[1.000, 1.000]	[0.895, 0.944]	[0.876, 0.939]	[0.333, 0.722]	[1.000, 1.000]
roc_auc	[0.897, 0.950]	[0.667, 0.833]	[0.09059, 0.12533]	[0.500, 0.800]	[0.333, 0.667]	[0.2953, 0.3842]	[0.647, 0.786]	[0.464, 0.724]	[0.647, 0.786]	[1.000, 1.000]	[0.895, 0.949]	[0.879, 0.944]	[0.333, 0.667]	[1.000, 1.000]
