	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.932 ± 0.005621	0.848 ± 0.045517	0.09803 ± 0.009685	0.826 ± 0.054857	0.697 ± 0.091034	0.3183 ± 0.019642	0.760 ± 0.106890	0.728 ± 0.098492	0.815 ± 0.032112	0.945 ± 0.076955	0.931 ± 0.005723	0.920 ± 0.011218	0.733 ± 0.043823	0.964 ± 0.051604
precision_recall_auc	0.934 ± 0.011759	0.775 ± 0.075734	0.10577 ± 0.009822	0.699 ± 0.126790	0.550 ± 0.151467	0.3315 ± 0.025283	0.736 ± 0.068581	0.634 ± 0.117862	0.736 ± 0.068581	1.000 ± 0.000000	0.932 ± 0.011940	0.920 ± 0.020919	0.550 ± 0.151467	1.000 ± 0.000000
roc_auc	0.932 ± 0.015379	0.764 ± 0.057452	0.10479 ± 0.012026	0.684 ± 0.101140	0.528 ± 0.114904	0.3294 ± 0.030261	0.724 ± 0.049046	0.617 ± 0.089158	0.724 ± 0.049046	1.000 ± 0.000000	0.931 ± 0.015677	0.920 ± 0.024135	0.528 ± 0.114904	1.000 ± 0.000000
