,# correlated features
PF3D7_1448200.14o14_3705,6
PF3D7_1470100.e1s1_1902,6
PF3D7_1128500.1o1_4665,6
PF3D7_1435300.e1s2_3197,6
PF3D7_0422200.iso1.exon1.amp5_740,6
PF3D7_0103800.e4s1_2811,6
PF3D7_0829500.e2_1497,6
PF3D7_1443800.1o1_3332,6
PF3D7_1408400.e1s2_264,6
PF3D7_1440300.4o6_2994,6
PF3D7_0632500.iso1.exon2.amp4_seg2_4605,6
PF3D7_1318000.1o1_1002,6
PF3D7_1250400.e1s1_3507,6
PF3D7_0814000.1o1_4624,5
PF3D7_1108500.e2_3771,5
PF3D7_1330400.1.1o5_1357,5
PF3D7_1003300.1o1_33,5
PF3D7_1326300.e2s1_1547,5
PF3D7_1471900.iso1.exon1.amp2_3933,5
PF3D7_0102200.e2s2_2844,5
PF3D7_1471200.3o6_4002,5
PF3D7_0706100.3o8_158,5
PF3D7_0801000.e2s1_906,5
PF3D7_1323700.e3_4410,5
PF3D7_1458500.iso1.exon1.amp2_3125,5
PF3D7_1453800.e1s1_4834,5
PF3D7_1331500.1o1_3672,5
PF3D7_0821700.e1s1_5083,5
PF3D7_1251800.1o1_2057,5
PF3D7_1241400.iso1.exon1.amp2_seg2_276,5
PF3D7_1330300.iso1.exon4.amp1_90,5
PF3D7_1322400.e3_3766,5
PF3D7_1247200.1o1_3269,5
PF3D7_1206800.1o1_3693,5
PF3D7_1039700.iso1.exon1.amp1_1851,5
PFI1510w_2753,4
PF3D7_1317700.iso1.exon1.amp1_104,4
PF3D7_1474400.iso1.exon9.amp1_2080,4
PF3D7_0819100.iso1.exon1.amp1_1270,4
PF3D7_1104000.1o3_2052,4
PF3D7_0106700.s2_4088,4
PF3D7_0822200.3o4_5019,4
PF3D7_0905000.iso1.exon1.amp1_113,4
PF3D7_1227900.iso1.exon1.amp1_2765,4
PF3D7_0701100.iso1.exon3.amp1_2151,4
PF3D7_1023900.s3_4079,4
PF3D7_1469100.1o1_1993,4
PF3D7_1137600.1o2_2942,4
PF3D7_1037800.5o17_2682,4
PF3D7_0505000.iso1.exon1.amp1_3994,4
PF3D7_0404800.e1_3122,4
PF3D7_0408900.1.e1s1_2824,4
PF3D7_1461000.1o5_2364,4
PF3D7_1407000.e1s2_4803,4
PF3D7_0718300.e6s1_4456,4
PF3D7_1454200.s2_1496,4
PF3D7_1237400.e2_528,4
PF3D7_0933400.2o2_2755,4
PF3D7_1441100.1o1_1660,4
PF3D7_0710200.iso1.exon1.amp2_seg1_3742,4
PF3D7_1438800.2o4_4658,4
PF3D7_1435700.1.e9s1_4795,4
PF3D7_0309600.e1s1_1198,4
PF3D7_1403100.iso1.exon1.amp2_4518,4
PF3D7_1433500.e1s1_602,4
PF3D7_0626000.iso1.exon1.amp2_seg1_1712,4
PF3D7_0517200.1o1_3676,4
PF3D7_1416600.e1s1_1566,4
PF3D7_1428100.1o1_2386,4
PF3D7_1219900.1o1_1336,4
PF3D7_0709300.iso1.exon1.amp3_2493,4
PF3D7_1037600.e2s1_2840,4
PF3D7_0727900.e1s1_4698,4
PF3D7_0922800.iso1.exon4.amp2_2258,4
PF3D7_0718000.e8s1_3790,4
PF3D7_0700100.iso1.exon3.amp1_1301,4
PF3D7_1023900.s1_4721,4
PF3D7_1222400.e1s1_3865,4
PF3D7_0622800.s2 (renamed)_1171,4
PF3D7_1146800.e2_3123,4
PF3D7_0814700.iso1.exon1.amp1_4174,4
PF3D7_1114500.iso1.exon1.amp1_3323,4
PFB0320c_1789,3
PFI1420w_169,3
PF3D7_1025500.e3s1_3534,3
PF3D7_0407400.iso1.exon1.amp1_372,3
PF3D7_1308400.e1s1_1782,3
PFC0365w_5020,3
PF3D7_1479900.iso1.exon2.amp1_2142,3
PF3D7_0106100.1o1_3963,3
PF3D7_1476900.2o2_2967,3
PF3D7_1322300.e3s1_920,3
PF3D7_0824400.1o1_441,3
PF3D7_1474600.4o5_1047,3
PF3D7_0937700.iso1.exon2.amp1_713,3
PF3D7_1474200.iso1.exon1.amp2_2508,3
PF3D7_1112100.iso1.exon1.amp3_2210,3
PF3D7_0730000.iso1.exon1.amp1_348,3
PF3D7_1470800.iso1.exon2.amp2_4265,3
PF3D7_0313400.iso1.exon1.amp1_445,3
PF3D7_0318900.3o3_2993,3
PF3D7_1470200.2o3_1653,3
PF3D7_0526000.1o1_465,3
PF3D7_0801900.iso1.exon1.amp2_800,3
PF3D7_1025400.11o13_1354,3
PF3D7_1218100.1o4_3646,3
PF3D7_1129000.e2s1_2830,3
PF3D7_1112100.iso1.exon1.amp1_1397,3
PF3D7_1463000.1o1_4912,3
PF3D7_1465800.e6s1_2501,3
PF3D7_0408700.e3s1_4768,3
PF3D7_1464700.e1s1_1556,3
PF3D7_1110300.iso1.exon5.amp1_2700,3
PF3D7_1462600.2o2_4959,3
PF3D7_1459800.1o4_3952,3
PF3D7_0827700.1o1_786,3
PF3D7_1455300.e1s1_4478,3
PF3D7_1013200.iso1.exon1.amp1_4310,3
PF3D7_1452300.1o1_4278,3
PF3D7_1025000.4o7_1115,3
PF3D7_1400400.iso1.exon1.amp1_1285,3
PF3D7_0830500.2o2_438,3
PF3D7_1120700.iso1.exon1.amp2_3653,3
PF3D7_0501000.e1s1_218,3
PF3D7_1342100.e1s1_4186,3
PF3D7_1118400.1o1_711,3
PF3D7_1356600.1o1_3659,3
PF3D7_0724200.1o1_741,3
PF3D7_1440100.iso1.exon1.amp1_553,3
PF3D7_1445500.iso1.exon1.amp1_2988,3
PF3D7_0207700.4o4_4034,3
PF3D7_1244000.2o3_1442,3
PF3D7_1439100.e2s1_4788,3
PF3D7_1436000.e1s1_3504,3
PF3D7_0320400.e1s4_3520,3
PF3D7_0321900.1o9_2426,3
PF3D7_0710100.1o1_732,3
PF3D7_1149200.e2s2_2156,3
PF3D7_1429000.1o1_2309,3
PF3D7_1031400.1.8o8_3063,3
PF3D7_1204600.1o1_4920,3
PF3D7_1021700.e2s2_3201,3
PF3D7_1335700.2o3_2746,3
PF3D7_1423200.2o8_4943,3
PF3D7_1422600.1o1_766,3
PF3D7_1419800.1.e3s1_2512,3
PF3D7_1358600.iso1.exon1.amp1_1754,3
PF3D7_1223400.2o6_3718,3
PF3D7_1038900.e1s1_5114,3
PF3D7_1411400.iso1.exon1.amp3_1922,3
PF3D7_1409000.1o2_3680,3
PF3D7_0316300.1.e3_2472,3
PF3D7_0718000.e9s2_630,3
PF3D7_0508500.s3_180,3
PF3D7_1344800.2o3_3962,3
PF3D7_0509800.2o4_4042,3
PF3D7_1365400.1o1_1083,3
PF3D7_1364200.e1s1_1912,3
PF3D7_1116000.iso1.exon2.amp2_3382,3
PF3D7_1345700.e1s1_4133,3
PF3D7_1339600.e1s1_5124,3
PF3D7_0425400.2o2_46,3
PF3D7_1324300.e3_2147,3
PF3D7_0414000.e2s1_3823,3
PF3D7_1318300.e1s1_617,3
PF3D7_0515700.1o1_2028,3
PF3D7_0627600.1o1_1053,3
PF3D7_1215400.1o1_4320,3
PF3D7_0826200.1o1_754,3
PF3D7_0729400.1o1_4947,3
PF3D7_0607800.1o2_2064,2
PF3D7_0713500.1o1_3067,2
PF3D7_0107800.1o2_3721,2
PF3D7_1428600.iso1.exon2.amp1_337,2
PF3D7_0412900.iso1.exon2.amp1_503,2
PF3D7_0322500.iso1.exon1.amp1_3605,2
PF3D7_1204100.iso1.exon1.amp2_771,2
PF3D7_0529400.1.e1s1_2895,2
PF3D7_1007300.iso1.exon2.amp1_969,2
PF3D7_0423100.iso1.exon2.amp1_914,2
PF3D7_0619400.iso1.exon1.amp1_727,2
PF3D7_1107600.iso1.exon1.amp1_seg2_2908,2
PF3D7_0113100.iso1.exon2.amp1_4270,2
PF3D7_1304700.iso1.exon1.amp1_3232,2
PF3D7_0713900.e1s4_1923,2
PF3D7_0320800.e2s1_243,2
PF3D7_0529400.1.e6s1_4106,2
PF3D7_0107700.1o1_726,2
PF3D7_0707200.iso1.exon1.amp1_1982,2
PF3D7_1410100.1o7_1367,2
PF3D7_1126700.7o13_3011,2
PF3D7_1367100.e1s1_255,2
PF3D7_1021900.e1s2_918,2
PF3D7_1414700.s2_4407,2
PF3D7_1226700.1o1_1738,2
PF3D7_0711000.e1s2_4808,2
PF3D7_0307500.iso1.exon4.amp1_417,2
PF3D7_0730900.e1s1_4112,2
PF3D7_1218000.1o1_71,2
PF3D7_0717200.1o2_3965,2
PF3D7_0526600.iso1.exon1.amp5_2200,2
PF3D7_0718000.e9s3_306,2
PF3D7_0933900.4o4_1344,2
PF3D7_1031300.1o1_467,2
PF3D7_1408700.e3s2_3512,2
PF3D7_0221600.1o1_1328,2
PF3D7_0521300.iso1.exon3.amp2_seg1_2591,2
PF3D7_0702100.2o3_2375,2
PF3D7_0521200.iso1.exon1.amp1_717,2
PF3D7_0203300.iso1.exon1.amp1_3859,2
PF3D7_1102300.2o2_707,2
PF3D7_0805100.iso1.exon1.amp1_3626,2
PF3D7_1021400.4o7_4000,2
PF3D7_0414900.e3s1_209,2
PF3D7_0512800.e1s2_5156,2
PF3D7_0901900.1o2_2684,2
PF3D7_0205100.iso1.exon2.amp1_3585,2
PF3D7_0628100.iso1.exon1.amp7_1383,2
PF3D7_1209500.1.3o3_1421,2
PF3D7_1308800.1o13_1717,2
PF3D7_0615800.3o3_1459,2
PF3D7_0723400.e1s1_1581,2
PF3D7_0624600.iso1.exon1.amp2_2263,2
PF3D7_1233800.3o3_40,2
PF3D7_0704600.iso1.exon5.amp1_1362,2
PF3D7_0205900.e2_503,2
PF3D7_1120500.e1s1_5130,2
PF3D7_0204000.2o2_3051,2
PF3D7_0603800.16o20_2747,2
PF3D7_1038700.2o2_4597,2
PF3D7_0914200.1o4_4953,2
PF3D7_0209800.e2_2475,2
PF3D7_0903000.1o1_4894,2
PF3D7_0206700.1o1_418,2
PF3D7_0711200.iso1.exon1.amp2_3085,2
PF3D7_0409300.1o3_3069,2
PF3D7_1107300.s3_4397,2
PF3D7_0317500.iso1.exon1.amp2_4216,2
PF3D7_1239600.1o1_4929,2
PF14_0249_2779,2
PF3D7_0103400.e1s2_5155,2
PF3D7_1226100.1o1_382,2
PF3D7_0417300.1o4_3057,2
PF3D7_1405400.e2s1_4121,2
PF3D7_0614700.1o2_119,2
PF3D7_0712000.iso1.exon2.amp2_3966,2
PF3D7_0628100.iso1.exon1.amp5_1955,2
PF3D7_1416200.iso1.exon1.amp2_1114,2
PF3D7_0921600.e1s1_268,2
PF13_0285_4703,2
PF3D7_0417400.iso1.exon1.amp4_seg2_2328,2
PF3D7_0726400.e1s1_2503,2
PF3D7_1232600.iso1.exon1.amp1_709,2
PF3D7_0515600.e8s1_2191,2
PF3D7_0722300.iso1.exon1.amp1_1402,2
PF3D7_1129800.1o1_4927,2
PF3D7_0305200.iso1.exon1.amp1_3725,2
PF3D7_0307600.iso1.exon3.amp1_4201,2
PF3D7_1011100.1o2_2096,2
PF3D7_0312500.1o1_2055,2
PF3D7_0506700.1o1_2068,2
PF3D7_1029200.1o1_2059,2
PF3D7_0715300.1o3_90,2
PF3D7_1012600.e1s1_5123,2
PF3D7_1232100.e2_207,2
PF3D7_0718300.e7s1_4189,2
PF3D7_1004100.e8_5071,2
PF3D7_0533100.iso1.exon1.amp3_1389,2
PF3D7_0704200.iso1.exon1.amp2_769,2
PF3D7_1361000.1o1_3045,2
PF3D7_0217900.e1s1_3492,2
PF3D7_1118600.1o1_2699,2
PF3D7_1105600.e1s1_2543,2
PF3D7_0527200.e2s1_4146,2
PF3D7_0517900.2o2_3025,2
PF3D7_0815100.iso1.exon1.amp1_2474,2
PF3D7_1002600.1o1_2053,2
PF3D7_0516300.1o1_2713,2
PF3D7_0803800.e2s1_2515,2
PF3D7_0323300.1o1_1696,2
PF3D7_0317100.1o2_4681,2
PF3D7_0806200.9o10_5006,2
PF3D7_1038500.2o2_403,2
PF3D7_0726400.e4s2_2563,2
PF3D7_0611800.iso1.exon5.amp3_508,2
PF3D7_0903100.1o2_37,2
PF3D7_0101900.iso1.exon1.amp1_123,2
PF3D7_1352100.iso1.exon1.amp2_3090,2
PF3D7_0607500.1o1_752,2
PF3D7_1028000.iso1.exon7.amp1_2077,2
PF3D7_0908500.e18s1_4463,2
PF3D7_0504800.iso1.exon1.amp1_1378,2
PF3D7_1007500.1o1_3595,2
PF3D7_0607700.iso1.exon1.amp1_1390,2
PF3D7_0824500.1o2_721,2
PF3D7_0517400.e1s2_5066,2
PF3D7_0322600.1o2_1136,2
PF3D7_0900100.iso1.exon2.amp1_151,2
PF3D7_1143900.iso1.exon2.amp1_1547,2
PF3D7_0319800.iso1.exon1.amp1_1019,2
PF3D7_0530100.2o2_4906,2
PF3D7_0412300.1o1_3997,2
PF10_0319_5026,2
PF3D7_1011600.1o1_3035,2
PF3D7_1326800.1o1_2999,2
PF3D7_0804000.iso1.exon2.amp1_3276,2
PF3D7_1238400.iso1.exon2.amp1_3214,2
PF13_0125_3086,2
PF3D7_0313800.5o5_3034,2
PF3D7_0800300.e1s1_4837,2
PF3D7_0714500.1o1_1057,2
PF3D7_0309000.iso1.exon1.amp1_144,2
PF3D7_1103800.e1s2_2559,2
PF3D7_0819800.e14s1_5115,2
PF3D7_0902600.2o3_3990,2
MAL8P1.143_1o15_2416,2
PF3D7_1312900.iso1.exon3.amp1_1386,2
PF3D7_0609100.1o7_1692,2
PF3D7_0524900.1o1_1124,2
PF3D7_0103200.2o2_2344,2
PF3D7_0512900.iso1.exon1.amp1_3002,2
PF3D7_0721000.iso1.exon2.amp1_204,2
PF3D7_1032900.e1s2_2893,2
PF3D7_1302700.iso1.exon1.amp1_780,2
PF3D7_1017800.iso1.exon3.amp1_1681,2
PF3D7_1219300.iso1.exon1.amp1_4486,2
PF3D7_0200500.iso1.exon1.amp1_3303,2
PF3D7_0407700.e2s1_916,2
PF3D7_1022300.2o6_385,2
PF3D7_0919900.iso1.exon1.amp3_3990,2
PF3D7_0924400.iso1.exon2.amp1_2825,2
PF3D7_0111500.e4s1_4450,2
PF3D7_0604500.iso1.exon1.amp2_3697,2
PF3D7_1231900.iso1.exon1.amp1_835,2
PF11_0192_2104,2
PF3D7_0713900.e1s1_4504,2
PF3D7_0209100.1o3_4657,2
PF3D7_0108300.s1_3757,2
PF3D7_1212700.s1_5055,2
PF13_0012_499,2
PF3D7_0631000.iso1.exon1.amp1_2426,2
PF3D7_0924000.iso1.exon1.amp2_3981,2
PF3D7_0212700.1o1_407,2
PF3D7_0502700.iso1.exon2.amp1_3857,2
PF3D7_0323100.iso1.exon1.amp2_4514,2
PF3D7_0825300.1o1_2295,2
PF3D7_1038600.2o2_3987,2
PF3D7_0513200.e2s3_934,2
PF3D7_0306200.5o5_1691,2
PF3D7_1123000.iso1.exon1.amp2_3426,2
PF3D7_0809200.e1s2_1893,2
PF3D7_0915300.iso1.exon1.amp1_149,2
PF3D7_0730200.4o4_4986,2
PF3D7_0509400.e1s1_5049,2
PF3D7_0100600.iso1.exon1.amp1_2163,2
PF3D7_1036600.iso1.exon3.amp1_3273,2
PF3D7_0104100.2o2_788,2
PF3D7_0615400.iso1.exon8.amp2_2813,2
PF3D7_0214200.e2_527,2
PF3D7_1004700.4o4_381,2
PF3D7_0628200.s2 (renamed)_2460,2
PF3D7_0424200.iso1.exon1.amp2_2772,2
PF3D7_0600400.iso1.exon1.amp1_3033,2
PF3D7_0815300.iso1.exon1.amp1_4308,2
PF3D7_0809900.iso1.exon1.amp1_seg2_287,2
PF3D7_0110600.e1s1_2143,2
PF3D7_0521900.e2s1_1260,2
PF3D7_0721000.iso1.exon1.amp1_1958,2
PF3D7_0618700.1o2_2329,2
PF3D7_0324900.iso1.exon1.amp1_2456,2
PF3D7_0420700.e2s1_4132,2
PF3D7_0222700.iso1.exon2.amp1_1289,2
PF3D7_0505500.e1s1_211,2
PF3D7_0318600.iso1.exon1.amp2_200,2
PF3D7_0218300.1o4_1777,2
PF3D7_0509100.iso1.exon1.amp1_2855,2
PF3D7_0317400.iso1.exon2.amp1_3902,2
PF3D7_0405300.iso1.exon1.amp1_1116,2
PFL2430c_484,1
PFL2215w_4059,1
PFL1550w_501,1
PFL0110c_2444,1
PFI1520w_1790,1
PFI1105w_3411,1
PFI0645w_4388,1
PFI0570w_1477,1
PFI0460w_1143,1
PFI0145w_1465,1
PFE1590w_2119,1
PFE0885w_814,1
PFE0565w_4707,1
PFD0425w_2780,1
PFD0175c_1o1_4239,1
PFC10_API0042.iso1.exon1.amp1_20,1
PFC10_API0020.iso1.exon1.amp1_598,1
PFC0700c_2438,1
PFC0450w_5035,1
PFC0330w_166,1
PFC0210c_2763,1
PFB0690w_4058,1
PFB0300c_4064,1
PFA0350c_4054,1
PFA0270c_1142,1
PF3D7_1479800.iso1.exon2.amp1_4468,1
PF3D7_1479400.iso1.exon2.amp1_140,1
PF3D7_1478800.2o2_3283,1
PF3D7_1478500.3o3_1010,1
PF3D7_1478400.2o3_729,1
PF3D7_1478100.2o2_4908,1
PF3D7_1477900.3o3_787,1
PF3D7_1477900.1o3_4022,1
PF3D7_1477800.iso1.exon1.amp1_2398,1
PF3D7_1477300.iso1.exon2.amp1_3285,1
PF3D7_1477000.3o3_1390,1
PF3D7_1476600.e2_172,1
PF3D7_1476600.2o2_1110,1
PF3D7_1476500.2o2_1031,1
PF3D7_1476100.1o1_1649,1
PF3D7_1475800.e1_521,1
PF3D7_1475800.1o2_2331,1
PF3D7_1475500.e1s1_2881,1
PF3D7_1475400.e3s4_1159,1
PF3D7_1475400.e2s2_1145,1
PF3D7_1475200.1o1_475,1
PF3D7_1475100 (renamed)_3105,1
PF3D7_1475000.1o1_3596,1
PF3D7_1474500.1o1_4340,1
PF3D7_1474400.iso1.exon5.amp1_2085,1
PF3D7_1474400.iso1.exon15.amp1_4083,1
PF3D7_1474100.iso1.exon2.amp1_926,1
PF3D7_1474000.iso1.exon1.amp3_3078,1
PF3D7_1473500.1o1_762,1
PF3D7_1473400.1o1_3382,1
PF3D7_1473300.iso1.exon6.amp1_3784,1
PF3D7_1473000.1o1_4886,1
PF3D7_1472900.e1s1_4466,1
PF3D7_1472800.3o7_3312,1
PF3D7_1472700.1o1_772,1
PF3D7_1472600.2o4_1405,1
PF3D7_1472500.iso1.exon1.amp1_2649,1
PF3D7_1472300.2o9_1380,1
PF3D7_1472200.e1s3_5059,1
PF3D7_1472200.e1s2_4411,1
PF3D7_1472100.1o6_3935,1
PF3D7_1472000.iso1.exon4.amp1_1241,1
PF3D7_1471800.1o1_1020,1
PF3D7_1471700.iso1.exon1.amp1_2187,1
PF3D7_1471600.iso1.exon1.amp2_2504,1
PF3D7_1471200.5o6_1091,1
PF3D7_1471100.e3s1_2831,1
PF3D7_1470700.iso1.exon1.amp1_164,1
PF3D7_1470500.5o6_2722,1
PF3D7_1470300.iso1.exon1.amp1_4439,1
PF3D7_1470100.e1s3_3204,1
PF3D7_1469900.iso1.exon3.amp1_3591,1
PF3D7_1469800.3o3_369,1
PF3D7_1469600.e1s4_4398,1
PF3D7_1469600.e1s2_839,1
PF3D7_1468800.iso1.exon1.amp1_160,1
PF3D7_1468500.iso1.exon6.amp1_2343,1
PF3D7_1468400.1o1_2724,1
PF3D7_1468000.e11_3760,1
PF3D7_1467900.e3s2_1812,1
PF3D7_1467500.iso1.exon1.amp1_1009,1
PF3D7_1467400.1o1_3632,1
PF3D7_1467200.1o1_1413,1
PF3D7_1466900.iso1.exon2.amp2_2482,1
PF3D7_1466900.iso1.exon2.amp1_506,1
PF3D7_1466800.1o1_3053,1
PF3D7_1466700.iso1.exon5.amp1_3206,1
PF3D7_1466400.e1s1_288,1
PF3D7_1466300.e1s2_529,1
PF3D7_1466300.e1s1_205,1
PF3D7_1466200.e1s2_3526,1
PF3D7_1466100.iso1.exon1.amp1_3918,1
PF3D7_1465800.e5s4_1267,1
PF3D7_1465800.e5s2_4832,1
PF3D7_1465800.e5s1_4508,1
PF3D7_1465800.e4s2_1139,1
PF3D7_1465300.e1_4741,1
PF3D7_1465200.1o1_3968,1
PF3D7_1464900.iso1.exon1.amp1_3045,1
PF3D7_1464600.iso1.exon1.amp2_2536,1
PF3D7_1464500.iso1.exon5.amp1_4080,1
PF3D7_1464500.iso1.exon1.amp3_212,1
PF3D7_1464500.iso1.exon1.amp1_seg2_2304,1
PF3D7_1464000.e1s1_1904,1
PF3D7_1463800.iso1.exon1.amp1_2979,1
PF3D7_1463500.iso1.exon4.amp1_2088,1
PF3D7_1463400.iso1.exon1.amp1_718,1
PF3D7_1463200.e2s1_3817,1
PF3D7_1462400.e1s2_1268,1
PF3D7_1462400.e1s1_4179,1
PF3D7_1462300.e1s2_1573,1
PF3D7_1462300.e1s1_277,1
PF3D7_1462200.iso1.exon1.amp1_1499,1
PF3D7_1462000.1o1_355,1
PF3D7_1461900.e1s2_5117,1
PF3D7_1461900.e1s1_4475,1
PF3D7_1461800.e1s1_4187,1
PF3D7_1461600.e3s1_913,1
PF3D7_1461500.iso1.exon6.amp1_1760,1
PF3D7_1460900.iso1.exon5.amp1_3253,1
PF3D7_1460200.iso1.exon1.amp1_2723,1
PF3D7_1460100.1o1_4266,1
PF3D7_1460000.1o1_2330,1
PF3D7_1459900.1o1_360,1
PF3D7_1459600.iso1.exon2.amp1_2130,1
PF3D7_1459400.1o1_388,1
PF3D7_1459100.1o1_3699,1
PF3D7_1459000.1o1_1101,1
PF3D7_1458700.1o1_719,1
PF3D7_1458300.iso1.exon2.amp1_seg1_3457,1
PF3D7_1458000.1o1_2384,1
PF3D7_1457900.e1s4_4190,1
PF3D7_1457900.e1s1_2894,1
PF3D7_1457500.1o1_3651,1
PF3D7_1457300.e1s1_596,1
PF3D7_1457200.iso1.exon1.amp1_93,1
PF3D7_1457000.9o9_4946,1
PF3D7_1456800.1o1_4017,1
PF3D7_1456400.iso1.exon1.amp1_2473,1
PF3D7_1456200.1o1_3710,1
PF3D7_1455800.e2s2_4487,1
PF3D7_1455800.e2s1_3185,1
PF3D7_1455700.1o2_153,1
PF3D7_1455600.iso1.exon1.amp1_2565,1
PF3D7_1454800.1o1_1978,1
PF3D7_1454200.s1_1814,1
PF3D7_1454000.1o1_3014,1
PF3D7_1453900.1o1_151,1
PF3D7_1453600.iso1.exon2.amp1_4552,1
PF3D7_1453500.iso1.exon3.amp1_2253,1
PF3D7_1453400.iso1.exon1.amp1_4016,1
PF3D7_1453200.iso1.exon18.amp1_4450,1
PF3D7_1453200.iso1.exon16.amp1_1814,1
PF3D7_1453200.iso1.exon13.amp1_125,1
PF3D7_1452900.e3s1_1537,1
PF3D7_1452600.iso1.exon1.amp3_3398,1
PF3D7_1452100.iso1.exon1.amp1_4181,1
PF3D7_1452000.s1_2461,1
PF3D7_1451900.e1s2_2190,1
PF3D7_1451700.iso1.exon5.amp1_1480,1
PF3D7_1451500.1o1_3597,1
PF3D7_1451200.iso1.exon1.amp1_2821,1
PF3D7_1450700.iso1.exon1.amp1_454,1
PF3D7_1450500.e3s2_1570,1
PF3D7_1450500.e3s1_2542,1
PF3D7_1450500.e1s1_1519,1
PF3D7_1450400.iso1.exon2.amp1_1022,1
PF3D7_1449700.iso1.exon1.amp1_4303,1
PF3D7_1449400.e2s2_4093,1
PF3D7_1449400.e2s1_1173,1
PF3D7_1448800.iso1.exon2.amp1_950,1
PF3D7_1448700.1o1_384,1
PF3D7_1448500.e1s4_2566,1
