,# correlated features
PF3D7_1474000.iso1.exon1.amp1_seg2_3196,8
PF3D7_1471900.iso1.exon2.amp1_4490,8
PF3D7_1469200.1o1_3306,8
PF3D7_1466700.iso1.exon5.amp1_3206,8
PF3D7_1466000.iso1.exon4.amp1_627,8
PF3D7_1460900.iso1.exon3.amp1_340,8
PF3D7_1459700.iso1.exon5.amp1_2693,8
PF3D7_1456600.iso1.exon1.amp1_402,8
PF3D7_1441900.iso1.exon1.amp1_1796,8
PF3D7_1477500.2o2_743,7
PF3D7_1477300.iso1.exon2.amp1_3285,7
PF3D7_1475300.1o1_1342,7
PF3D7_1474600.1o5_81,7
PF3D7_1464600.iso1.exon2.amp1_3586,7
PF3D7_1458600.iso1.exon1.amp1_1707,7
PF3D7_1457900.e1s2_5165,7
PF3D7_1452700.iso1.exon8.amp1_676,7
PF3D7_1443400.2o2_1420,7
PF3D7_1442600.iso1.exon2.amp3_525,7
PF3D7_1434700.1o1_3598,7
PF3D7_1430300.iso1.exon1.amp3_1337,7
PF3D7_1428400.iso1.exon8.amp1_3252,7
PF3D7_1414400.e2s1_2494,7
PF3D7_1355700.iso1.exon1.amp2_1346,7
PFE0520c_3401,6
PFC10_API0032.iso1.exon1.amp1_1175,6
PF3D7_1477300.iso1.exon1.amp1_620,6
PF3D7_1475400.e3s2_1807,6
PF3D7_1469900.iso1.exon2.amp1_1782,6
PF3D7_1468000.e3_3120,6
PF3D7_1467900.e3s2_1812,6
PF3D7_1465500.iso1.exon1.amp1_833,6
PF3D7_1462800.e2_3112,6
PF3D7_1461000.1o5_2364,6
PF3D7_1460900.iso1.exon2.amp1_4089,6
PF3D7_1459700.iso1.exon8.amp1_1783,6
PF3D7_1458900.3o3_1990,6
PF3D7_1452100.iso1.exon1.amp1_4181,6
PF3D7_1451900.e1s1_1548,6
PF3D7_1449700.iso1.exon1.amp2_3667,6
PF3D7_1446700.1o2_4895,6
PF3D7_1440300.6o6_3318,6
PF3D7_1429800.2o3_2103,6
PF3D7_1423800.iso1.exon1.amp1_seg2_4328,6
PF3D7_1421600.1o2_1739,6
PF3D7_1358600.iso1.exon1.amp2_2507,6
PF3D7_1333900.iso1.exon1.amp1_1605,6
PFE1230c_4387,5
PFA0370w_3415,5
PF3D7_1478700.4o4_351,5
PF3D7_1474800.e3s1_1536,5
PF3D7_1470100.e1s1_1902,5
PF3D7_1468500.iso1.exon2.amp1_893,5
PF3D7_1463000.1o1_4912,5
PF3D7_1462600.2o2_4959,5
PF3D7_1462500.iso1.exon19.amp1_2939,5
PF3D7_1462400.e1s3_944,5
PF3D7_1458300.iso1.exon2.amp2_491,5
PF3D7_1458200.iso1.exon2.amp1_1761,5
PF3D7_1458100.iso1.exon1.amp1_1196,5
PF3D7_1457400.iso1.exon1.amp4_755,5
PF3D7_1455800.e2s1_3185,5
PF3D7_1451200.iso1.exon1.amp2_2489,5
PF3D7_1450700.iso1.exon1.amp1_454,5
PF3D7_1449000.3o3_2640,5
PF3D7_1448600.1o1_690,5
PF3D7_1447900.iso1.exon1.amp2_1061,5
PF3D7_1447400.iso1.exon6.amp1_2102,5
PF3D7_1443900.1o1_4032,5
PF3D7_1443200.iso1.exon1.amp1_95,5
PF3D7_1442400.e1s2_5145,5
PF3D7_1441500.2o3_2038,5
PF3D7_1435700.1.e9s1_4795,5
PF3D7_1435700.1.e6s1_210,5
PF3D7_1432400.iso1.exon16.amp1_3250,5
PF3D7_1432100.e6s1_2174,5
PF3D7_1427500.1o1_3364,5
PF3D7_1419600.e12s1_226,5
PF3D7_1417300.iso1.exon1.amp2_808,5
PF3D7_1412400.4o5_2418,5
PF3D7_1408600.e1s1_874,5
PF3D7_1401400.1o1_2947,5
PF3D7_1370300.2o2_3288,5
PF3D7_1360900.e8s1_1202,5
PF3D7_1324600.iso1.exon2.amp2_3061,5
PF3D7_1246000.2o4_3647,5
PFE0795c_494,4
PFC10_API0013.iso1.exon1.amp1_2909,4
PF3D7_1480000.iso1.exon2.amp1_2445,4
PF3D7_1479900.iso1.exon2.amp1_2142,4
PF3D7_1477700.2o2_3945,4
PF3D7_1477000.2o3_2356,4
PF3D7_1472500.iso1.exon3.amp1_1817,4
PF3D7_1471600.iso1.exon1.amp1_3146,4
PF3D7_1469700.iso1.exon1.amp1_3290,4
PF3D7_1465800.e2s1_4446,4
PF3D7_1463500.iso1.exon4.amp1_2088,4
PF3D7_1463300.e1s1_2848,4
PF3D7_1462200.iso1.exon1.amp1_1499,4
PF3D7_1456500.s3_4074,4
PF3D7_1455000.iso1.exon1.amp1_1834,4
PF3D7_1453600.iso1.exon2.amp2_seg1_278,4
PF3D7_1453200.iso1.exon9.amp1_4425,4
PF3D7_1453200.iso1.exon11.amp1_2421,4
PF3D7_1451700.iso1.exon5.amp1_1480,4
PF3D7_1449800.1o1_1655,4
PF3D7_1449100.iso1.exon3.amp1_3050,4
PF3D7_1448800.iso1.exon2.amp1_950,4
PF3D7_1448100.1o1_3931,4
PF3D7_1446800.e3s1_1844,4
PF3D7_1442500.iso1.exon8.amp1_946,4
PF3D7_1441400.e1s1_245,4
PF3D7_1440000.iso1.exon5.amp3_225,4
PF3D7_1440000.iso1.exon5.amp2_seg2_2022,4
PF3D7_1438800.1o4_4016,4
PF3D7_1435300.e1s2_3197,4
PF3D7_1432600.iso1.exon1.amp2_480,4
PF3D7_1430500.1o1_2345,4
PF3D7_1428000.2o7_2677,4
PF3D7_1427400.1.5o6_3314,4
PF3D7_1423700.e1s2_2554,4
PF3D7_1422100.iso1.exon1.amp1_421,4
PF3D7_1421300.6o6_1439,4
PF3D7_1416600.e1s3_3516,4
PF3D7_1409100.iso1.exon1.amp1_2269,4
PF3D7_1372500.3o4_41,4
PF3D7_1371700.iso1.exon3.amp1_1309,4
PF3D7_1359700.iso1.exon1.amp3_1966,4
PF3D7_1356800.e1s1_1909,4
PF3D7_1356300.e2s1_2484,4
PF3D7_1344900.iso1.exon1.amp2_2196,4
PF3D7_1344900.iso1.exon1.amp1_1700,4
PF3D7_1343000.e4s1_3156,4
PF3D7_1331800.e2s1_1857,4
PF3D7_1307000.1o3_1019,4
PFE1195w_3427,3
PFC10_API0014.iso1.exon1.amp1_short_1174,3
PF3D7_1478400.3o3_405,3
PF3D7_1477600.2o3_797,3
PF3D7_1474600.4o5_1047,3
PF3D7_1473400.1o1_3382,3
PF3D7_1473300.iso1.exon6.amp1_3784,3
PF3D7_1471600.iso1.exon1.amp2_2504,3
PF3D7_1471200.1o6_4326,3
PF3D7_1469000.1o1_4566,3
PF3D7_1467300.1o1_4950,3
PF3D7_1466200.e1s3_3202,3
PF3D7_1465700.iso1.exon7.amp1_2640,3
PF3D7_1463800.iso1.exon1.amp1_2979,3
PF3D7_1462400.e1s4_614,3
PF3D7_1462000.1o1_355,3
PF3D7_1460900.iso2.exon5.amp1_663,3
PF3D7_1460900.iso1.exon5.amp1_3253,3
PF3D7_1460700.e2s1_1855,3
PF3D7_1459500.1o1_2414,3
PF3D7_1458300.iso1.exon2.amp1_seg1_3457,3
PF3D7_1457200.iso1.exon1.amp1_93,3
PF3D7_1455900.iso1.exon9.amp1_3839,3
PF3D7_1455600.iso1.exon1.amp2_seg2_3748,3
PF3D7_1453300.iso1.exon1.amp1_648,3
PF3D7_1453200.iso1.exon16.amp1_1814,3
PF3D7_1453200.iso1.exon14.amp1_4389,3
PF3D7_1452600.iso1.exon1.amp2_3109,3
PF3D7_1449900.1o1_394,3
PF3D7_1447900.iso1.exon1.amp1_547,3
PF3D7_1447300.iso1.exon2.amp1_2633,3
PF3D7_1447300.iso1.exon1.amp1_338,3
PF3D7_1447100.iso1.exon3.amp1_2971,3
PF3D7_1446700.1o8_3927,3
PF3D7_1446600.e3s1_2821,3
PF3D7_1446500.iso1.exon1.amp4_3643,3
PF3D7_1446400.1o1_2025,3
PF3D7_1445800.2o3_481,3
PF3D7_1445700.e1s1_4104,3
PF3D7_1442000.1o2_3924,3
PF3D7_1440900.iso1.exon1.amp1_915,3
PF3D7_1440700.1o1_1425,3
PF3D7_1440200.4o6_4360,3
PF3D7_1440100.iso1.exon1.amp2_1067,3
PF3D7_1440000.iso1.exon5.amp2_seg1_4036,3
PF3D7_1439100.e1s2_1580,3
PF3D7_1439000.2o2_2957,3
PF3D7_1436400.e1s2_5065,3
PF3D7_1433900.iso1.exon1.amp1_2573,3
PF3D7_1433400.e1_4423,3
PF3D7_1433100.iso1.exon4.amp1_1798,3
PF3D7_1432600.iso1.exon1.amp1_1113,3
PF3D7_1432400.iso1.exon3.amp1_2961,3
PF3D7_1432100.e4s1_1520,3
PF3D7_1430800.1o1_3938,3
PF3D7_1430100.1o5_4919,3
PF3D7_1428500.iso1.exon3.amp3_1079,3
PF3D7_1428200.1o1_4984,3
PF3D7_1426900.iso1.exon1.amp1_3264,3
PF3D7_1423800.iso1.exon1.amp2_1642,3
PF3D7_1423400.iso1.exon4.amp2_seg2_2588,3
PF3D7_1421800.1o1_1693,3
PF3D7_1421200.e1s1_5070,3
PF3D7_1420600.iso1.exon2.amp1_354,3
PF3D7_1420100.iso1.exon1.amp2_1046,3
PF3D7_1420100.iso1.exon1.amp1_seg1_4604,3
PF3D7_1419600.e4s1_2814,3
PF3D7_1415600.iso1.exon1.amp2_764,3
PF3D7_1415500.iso1.exon2.amp1_2259,3
PF3D7_1415400.iso1.exon1.amp2_2202,3
PF3D7_1412500.e1s1_5098,3
PF3D7_1411800.1o1_4287,3
PF3D7_1409800.e1s1_4464,3
PF3D7_1407800.e1s1_1864,3
PF3D7_1407000.e1s1_4485,3
PF3D7_1406700.e1s1_239,3
PF3D7_1404900.e1s1_1545,3
PF3D7_1368700.1o1_3351,3
PF3D7_1367200.iso1.exon2.amp1_2089,3
PF3D7_1366400.iso1.exon1.amp2_190,3
PF3D7_1364500.1o1_2681,3
PF3D7_1362700.iso1.exon1.amp3_seg1_4602,3
PF3D7_1361200.iso1.exon1.amp2_495,3
PF3D7_1358700.1o1_357,3
PF3D7_1353800.1o2_4578,3
PF3D7_1348700.iso1.exon7.amp1_2990,3
PF3D7_1329100.e3s1_3524,3
PF3D7_1329000.e1s1_1918,3
PF3D7_1326300.e2s1_1547,3
PF3D7_1324100.1o1_3344,3
PF3D7_1321300.e1s3_2883,3
PF3D7_1310700.e1s1_228,3
PF3D7_1310100.iso1.exon1.amp1_seg1_847,3
PF3D7_1309900.iso1.exon1.amp1_1551,3
PF3D7_1309400.iso1.exon1.amp1_4008,3
PF3D7_1308300.e1s1_3132,3
PF3D7_1307400.2o2_2673,3
PF3D7_1306600.3o3_2037,3
PF3D7_1303100.2o2_1017,3
PF3D7_1301400.2o2_2348,3
PF3D7_1248600.1o3_2725,3
PF3D7_1240000.iso1.exon1.amp1_735,3
PF3D7_1237400.3o3_1054,3
PF3D7_1236100.e2s1_3484,3
PF3D7_1231100.e4s1_3135,3
PF3D7_1227600.iso1.exon1.amp1_513,3
PF3D7_1130900.iso1.exon1.amp2_1382,3
PF3D7_1126500.iso1.exon1.amp1_2267,3
PF3D7_1107800.e1s1_4458,3
PF3D7_1105800.e5s1_856,3
PF3D7_1041300.iso1.exon1.amp1_1293,3
PF3D7_0924200.iso1.exon1.amp1_2570,3
PF3D7_0913300.iso1.exon2.amp1_977,3
PF3D7_0816600.e1s1_1876,3
PFL0300c_1466,2
PFI1015w_3406,2
PFE0360c_827,2
PFC0700c_2438,2
PF3D7_1478200.1o1_2299,2
PF3D7_1477900.2o3_1111,2
PF3D7_1475800.2o2_1359,2
PF3D7_1475400.e2s1_497,2
PF3D7_1475200.1o1_475,2
PF3D7_1474400.iso1.exon14.amp1_99,2
PF3D7_1473300.iso1.exon5.amp1_410,2
PF3D7_1473300.iso1.exon1.amp1_1288,2
PF3D7_1473200.e1s1_244,2
PF3D7_1472400.iso1.exon2.amp1_4249,2
PF3D7_1472200.e1s1_4087,2
PF3D7_1471500.6o6_387,2
PF3D7_1471300.1o5_3995,2
PF3D7_1471100.e3s1_2831,2
PF3D7_1470800.iso1.exon2.amp2_4265,2
PF3D7_1470200.2o3_1653,2
PF3D7_1469500.iso1.exon1.amp1_4484,2
PF3D7_1469400.1o1_82,2
PF3D7_1468900.1o1_3046,2
PF3D7_1468700.e2s1_889,2
PF3D7_1468500.iso1.exon6.amp1_2343,2
PF3D7_1467600.iso1.exon1.amp1_1321,2
PF3D7_1467100.iso1.exon1.amp1_1881,2
PF3D7_1466100.iso1.exon1.amp1_3918,2
PF3D7_1465800.e3s1_2535,2
PF3D7_1465600.1o10_3268,2
PF3D7_1465500.iso1.exon1.amp2_179,2
PF3D7_1462500.iso1.exon10.amp1_2381,2
PF3D7_1462100.e1s1_4813,2
PF3D7_1461100.3o3_448,2
PF3D7_1458600.iso1.exon1.amp2_2215,2
PF3D7_1457400.iso1.exon1.amp1_811,2
PF3D7_1456800.1o1_4017,2
PF3D7_1456500.s2_191,2
PF3D7_1455400.1o2_2642,2
PF3D7_1455100.iso1.exon2.amp1_2941,2
PF3D7_1453700.e2s1_4455,2
PF3D7_1453500.iso1.exon3.amp2_1392,2
PF3D7_1453200.iso1.exon10.amp1_1197,2
PF3D7_1453100.1o1_4654,2
PF3D7_1452600.iso1.exon1.amp1_2820,2
PF3D7_1451400.iso1.exon1.amp1_seg1_3165,2
PF3D7_1451200.iso1.exon1.amp1_2821,2
PF3D7_1451000.1o1_459,2
PF3D7_1450900.3o3_3325,2
PF3D7_1450500.e3s1_2542,2
PF3D7_1450400.iso1.exon1.amp1_3403,2
PF3D7_1450300.1o1_1428,2
PF3D7_1450000.iso1.exon5.amp1_1533,2
PF3D7_1449200.iso1.exon1.amp1_315,2
PF3D7_1449100.iso1.exon2.amp1_short_3155,2
PF3D7_1449000.e3_2790,2
PF3D7_1448500.e1s1_940,2
PF3D7_1448200.14o14_3705,2
PF3D7_1448000.e2s2_1886,2
PF3D7_1447200.2o2_1719,2
PF3D7_1447000.e3s1_1211,2
PF3D7_1446600.e2s1_538,2
PF3D7_1446100.iso1.exon1.amp1_974,2
PF3D7_1445900.e2s1_3479,2
PF3D7_1445700.e2s1_2813,2
PF3D7_1445400.iso1.exon1.amp1_4213,2
PF3D7_1444900.iso1.exon1.amp1_3866,2
PF3D7_1444800.e1s1_4108,2
PF3D7_1444000.iso1.exon2.amp1_3535,2
PF3D7_1443200.iso1.exon2.amp1_1886,2
PF3D7_1442800.1o1_2359,2
PF3D7_1442400.e1s3_4497,2
PF3D7_1441300.e5s3_2551,2
PF3D7_1441300.e3s1_1201,2
PF3D7_1440300.4o6_2994,2
PF3D7_1440200.6o6_4684,2
PF3D7_1440000.iso1.exon5.amp1_797,2
PF3D7_1439200.iso1.exon5.amp1_3800,2
PF3D7_1439200.iso1.exon2.amp1_3277,2
PF3D7_1438400.3o7_149,2
PF3D7_1437800.1o1_2622,2
PF3D7_1437600.iso1.exon1.amp1_3633,2
PF3D7_1437500.1o1_1994,2
PF3D7_1437300.iso1.exon1.amp1_3562,2
PF3D7_1436600.5o5_455,2
PF3D7_1436200.iso1.exon1.amp2_4577,2
PF3D7_1435700.iso2.exon4.amp1_30,2
PF3D7_1435600.iso1.exon1.amp1_1126,2
PF3D7_1434900.iso1.exon1.amp1_1843,2
PF3D7_1434800.e1s1_4784,2
PF3D7_1434500.e2s2_2567,2
PF3D7_1434300.e1s1_2201,2
PF3D7_1434000.iso1.exon6.amp1_4376,2
PF3D7_1433200.iso1.exon1.amp2_seg1_4618,2
PF3D7_1432800.1o1_2391,2
PF3D7_1432300.1o3_3712,2
PF3D7_1432200.iso1.exon2.amp1_1311,2
PF3D7_1431100.e1s1_577,2
PF3D7_1431000.iso1.exon2.amp1_1266,2
PF3D7_1430400.1o1_1422,2
PF3D7_1430200.2o8_756,2
PF3D7_1430000.1o3_2975,2
PF3D7_1429400.iso1.exon1.amp2_3413,2
PF3D7_1428400.iso1.exon4.amp1_201,2
PF3D7_1427800.1o1_4902,2
PF3D7_1427400.1.e2_2788,2
PF3D7_1426800.iso1.exon2.amp2_seg2_4322,2
PF3D7_1426500.e1s1_3189,2
PF3D7_1426400.iso1.exon2.amp1_59,2
PF3D7_1423200.2o8_4943,2
PF3D7_1423100.iso1.exon1.amp1_3338,2
PF3D7_1421200.e2s1_1531,2
PF3D7_1420600.iso1.exon3.amp1_2744,2
PF3D7_1419800.1.e3s1_2512,2
PF3D7_1419400.e3s1_4118,2
PF3D7_1419200.e1s1_582,2
PF3D7_1418100.s3_5039,2
PF3D7_1417600.iso1.exon1.amp1_517,2
PF3D7_1416800.1o1_2388,2
PF3D7_1416600.e1s1_1566,2
PF3D7_1416400.iso1.exon13.amp1_2384,2
PF3D7_1416200.iso1.exon1.amp3_seg1_4024,2
PF3D7_1416000.iso1.exon3.amp1_3519,2
PF3D7_1415700.1o1_764,2
PF3D7_1414800.e2s1_1200,2
PF3D7_1413800.1o1_3978,2
PF3D7_1411600.1o1_4324,2
PF3D7_1411500.iso1.exon2.amp1_739,2
PF3D7_1411400.iso1.exon1.amp3_1922,2
PF3D7_1410900.iso1.exon4.amp1_1592,2
PF3D7_1410500.iso1.exon2.amp1_373,2
PF3D7_1410200.1o1_4344,2
PF3D7_1409000.1o2_3680,2
PF3D7_1408700.e1s4_2898,2
PF3D7_1407700.e1_3129,2
PF3D7_1407600.iso1.exon1.amp3_2205,2
PF3D7_1407400.iso1.exon1.amp1_1850,2
PF3D7_1407100.e2s1_4465,2
PF3D7_1407000.e1s2_4803,2
PF3D7_1406600.iso1.exon1.amp1_1117,2
PF3D7_1406200.e1s1_948,2
PF3D7_1404600.iso2.exon22.amp1_1231,2
PF3D7_1404600.iso2.exon16.amp1_1470,2
PF3D7_1404500.iso1.exon1.amp1_1308,2
PF3D7_1403200.e2s1_4439,2
PF3D7_1403000.iso1.exon4.amp1_395,2
PF3D7_1402700.iso1.exon5.amp1_628,2
PF3D7_1402000.iso1.exon13.amp1_2628,2
PF3D7_1401900.iso1.exon6.amp1_1476,2
PF3D7_1401600.e3s1_1875,2
PF3D7_1401500.1o1_79,2
PF3D7_1373500.iso1.exon2.amp2_3678,2
PF3D7_1373300.iso1.exon2.amp1_4186,2
PF3D7_1372000.2o2_4629,2
PF3D7_1369500.2o2_3073,2
PF3D7_1368900.iso1.exon3.amp1_2455,2
PF3D7_1367900.1o1_1072,2
PF3D7_1367100.e1s1_255,2
PF3D7_1366900.e2s1_4096,2
PF3D7_1366100.iso1.exon2.amp1_86,2
PF3D7_1365800.iso1.exon4.amp1_2685,2
PF3D7_1365400.1o1_1083,2
PF3D7_1365100.iso1.exon1.amp1_2937,2
PF3D7_1365000.iso1.exon1.amp1_1586,2
PF3D7_1364900.4o4_3954,2
PF3D7_1364400.e1s3_4502,2
PF3D7_1363800.1o13_1410,2
PF3D7_1363200.iso1.exon1.amp1_3041,2
PF3D7_1362900.iso1.exon2.amp1_3894,2
PF3D7_1362400.iso1.exon1.amp3_1627,2
PF3D7_1360100.e2s1_1835,2
PF3D7_1360000.1o1_1973,2
PF3D7_1359400.e2s1_4444,2
PF3D7_1358600.iso1.exon1.amp1_1754,2
PF3D7_1357800.e3s1_3161,2
PF3D7_1357700.iso1.exon4.amp2_3670,2
PF3D7_1357400.iso1.exon1.amp2_seg2_4327,2
PF3D7_1357200.4o7_3999,2
PF3D7_1355300.1o1_4640,2
PF3D7_1354800.1o1_431,2
PF3D7_1354500.e2s1_1207,2
PF3D7_1353900.e1s1_2828,2
PF3D7_1352700.iso1.exon1.amp2_2842,2
PF3D7_1352500.e2_3438,2
PF3D7_1352400.iso1.exon1.amp2_1045,2
PF3D7_1352100.iso1.exon1.amp2_3090,2
PF3D7_1351000.iso1.exon1.amp2_4570,2
PF3D7_1349400.2o5_4577,2
PF3D7_1348800.1o4_3071,2
PF3D7_1347000.iso1.exon7.amp1_363,2
PF3D7_1346800.e1s1_4786,2
PF3D7_1346400.e1s6_4718,2
PF3D7_1345800.2o2_4689,2
PF3D7_1345400.4o4_813,2
PF3D7_1345000.iso1.exon5.amp1_40,2
PF3D7_1345000.iso1.exon2.amp1_1187,2
PF3D7_1344600.1o1_4623,2
PF3D7_1344000.1o1_3371,2
PF3D7_1343100.1o1_1024,2
PF3D7_1342900.iso1.exon1.amp3_3417,2
PF3D7_1342900.iso1.exon1.amp2_3128,2
PF3D7_1342400.2o2_4293,2
PF3D7_1342200.1o1_1766,2
PF3D7_1340700.iso1.exon5.amp1_2977,2
PF3D7_1340700.iso1.exon1.amp1_54,2
PF3D7_1340200.iso1.exon1.amp1_short_3739,2
PF3D7_1337400.iso1.exon1.amp1_1292,2
PF3D7_1336700.1o1_4570,2
PF3D7_1334300.1o1_408,2
PF3D7_1333900.iso1.exon2.amp1_1887,2
PF3D7_1333800.e1s1_1861,2
PF3D7_1331100.iso1.exon6.amp1_1570,2
PF3D7_1331100.iso1.exon5.amp1_1893,2
PF3D7_1330800.e2s1_4476,2
PF3D7_1330400.1.1o5_1357,2
PF3D7_1328100.e1s1_248,2
PF3D7_1328000.iso1.exon1.amp2_2849,2
PF3D7_1327500.iso1.exon1.amp1_4162,2
PF3D7_1327100.iso1.exon16.amp1_2378,2
PF3D7_1326200.iso1.exon2.amp1_1195,2
PF3D7_1325800.iso1.exon1.amp1_4596,2
PF3D7_1322400.e3_3766,2
PF3D7_1322300.e4s1_3148,2
PF3D7_1322300.e3s1_920,2
PF3D7_1322300.e1s1_214,2
PF3D7_1322200.e2s1_3153,2
PF3D7_1321700.e1s1_3514,2
PF3D7_1321300.e1s2_3207,2
PF3D7_1321100.e3s3_167,2
PF3D7_1319800.1o1_3267,2
PF3D7_1319600.iso1.exon1.amp2_1912,2
PF3D7_1319400 (renamed)_2534,2
PF3D7_1319200.1o1_126,2
PF3D7_1315400.4o5_728,2
PF3D7_1314400.iso1.exon1.amp1_2092,2
PF3D7_1311900.e1s1_5126,2
PF3D7_1311800.e1s2_586,2
PF3D7_1310800.iso1.exon3.amp1_seg2_288,2
PF3D7_1309100.e1s1_2809,2
PF3D7_1307700.iso1.exon1.amp1_4587,2
PF3D7_1307100.iso1.exon1.amp2_3663,2
PF3D7_1307100.iso1.exon1.amp1_842,2
PF3D7_1306500.e3s2_1925,2
PF3D7_1306200.1o1_3005,2
PF3D7_1305600.1o2_1998,2
PF3D7_1254200.iso1.exon2.amp1_1290,2
PF3D7_1252700.2o2_4620,2
PF3D7_1251200.e3s1_1553,2
PF3D7_1248700.s2_4724,2
PF3D7_1246800.1o4_1675,2
PF3D7_1246300.iso1.exon5.amp1_2133,2
PF3D7_1246100.iso1.exon1.amp1_742,2
PF3D7_1246000.1o4_1373,2
PF3D7_1245000.1o1_2352,2
PF3D7_1244900.1o6_4669,2
PF3D7_1242600.1o2_744,2
PF3D7_1242300.iso1.exon7.amp1_894,2
PF3D7_1239600.1o1_4929,2
PF3D7_1234900.iso1.exon2.amp1_2406,2
PF3D7_1234700.iso1.exon1.amp2_2777,2
PF3D7_1232600.iso1.exon1.amp1_709,2
PF3D7_1232100.e2_207,2
PF3D7_1230400.5o5_2950,2
PF3D7_1229900.1.24o24_2050,2
PF3D7_1229500.e2s1_5106,2
PF3D7_1228800.e1s1_4507,2
PF3D7_1227600.iso1.exon2.amp1_925,2
PF3D7_1226900.e1s1_2513,2
PF3D7_1225600.e4s1_863,2
