,# correlated features
PF3D7_1433800.iso1.exon1.amp2_529,8
PF3D7_1428000.1o7_3001,8
PF3D7_1422600.1o1_766,8
PFB0795w_4702,7
PF3D7_1476700.iso1.exon1.amp1_124,7
PF3D7_1475100.iso1.exon1.amp1_seg2_2046,7
PF3D7_1474400.iso1.exon14.amp1_99,7
PF3D7_1472600.1o4_1729,7
PF3D7_1465500.iso1.exon1.amp1_833,7
PF3D7_1457900.e1s2_5165,7
PF3D7_1453200.iso1.exon13.amp1_125,7
PF3D7_1451400.iso1.exon1.amp1_seg1_3165,7
PF3D7_1446500.iso1.exon1.amp1_528,7
PF3D7_1445900.e2s1_3479,7
PF3D7_1441300.e3s1_1201,7
PF3D7_1439400.e1s1_1231,7
PF3D7_1430300.iso1.exon1.amp1_4287,7
PF3D7_1427400.1.e2_2788,7
PF3D7_1420600.iso1.exon3.amp1_2744,7
PF3D7_1368700.1o1_3351,7
PFI1015w_3406,6
PFE0265c_4373,6
PFC10_API0032.iso1.exon1.amp1_1175,6
PF3D7_1475100.iso1.exon1.amp2_2780,6
PF3D7_1474400.iso1.exon4.amp1_938,6
PF3D7_1474000.iso1.exon1.amp1_seg2_3196,6
PF3D7_1473100.e1s1_253,6
PF3D7_1470800.iso1.exon1.amp1_3209,6
PF3D7_1470600.2o3_2049,6
PF3D7_1470300.iso1.exon1.amp1_4439,6
PF3D7_1467100.iso1.exon1.amp1_1881,6
PF3D7_1466900.iso1.exon2.amp2_2482,6
PF3D7_1465900.e3s1_4775,6
PF3D7_1465800.e6s1_2501,6
PF3D7_1452000.s3_517,6
PF3D7_1451800.1o4_1114,6
PF3D7_1447200.2o2_1719,6
PF3D7_1446900.2o3_80,6
PF3D7_1443900.1o1_4032,6
PF3D7_1434500.e2s2_2567,6
PF3D7_1433200.iso1.exon1.amp1_534,6
PF3D7_1478700.4o4_351,5
PF3D7_1477900.e1_3442,5
PF3D7_1476200.2o2_4237,5
PF3D7_1475800.2o2_1359,5
PF3D7_1475400.e2s1_497,5
PF3D7_1474400.iso1.exon5.amp1_2085,5
PF3D7_1474400.iso1.exon15.amp1_4083,5
PF3D7_1474400.iso1.exon11.amp1_4212,5
PF3D7_1474100.iso1.exon2.amp1_926,5
PF3D7_1473400.1o1_3382,5
PF3D7_1472300.2o9_1380,5
PF3D7_1471900.iso1.exon2.amp1_4490,5
PF3D7_1469400.1o1_82,5
PF3D7_1468300.iso1.exon2.amp1_2138,5
PF3D7_1468100.e2s1_832,5
PF3D7_1467500.iso1.exon1.amp1_1009,5
PF3D7_1466700.iso1.exon5.amp1_3206,5
PF3D7_1465800.e4s1_4704,5
PF3D7_1463000.1o1_4912,5
PF3D7_1462800.e2_3112,5
PF3D7_1462400.e1s3_944,5
PF3D7_1458300.iso1.exon2.amp2_491,5
PF3D7_1456600.iso1.exon1.amp1_402,5
PF3D7_1450900.3o3_3325,5
PF3D7_1448800.iso1.exon2.amp1_950,5
PF3D7_1447000.e3s1_1211,5
PF3D7_1444700.1o4_1647,5
PF3D7_1442600.iso1.exon2.amp1_1097,5
PF3D7_1441700.iso1.exon1.amp1_3909,5
PF3D7_1441500.2o3_2038,5
PF3D7_1435000.1o1_4294,5
PF3D7_1432800.1o1_2391,5
PF3D7_1429500.1o1_4675,5
PF3D7_1429100.1o1_4327,5
PF3D7_1427600.1o1_3329,5
PF3D7_1419200.e1s1_582,5
PF3D7_1417300.iso1.exon1.amp2_808,5
PF3D7_1416100.1o1_1440,5
PF3D7_1403400.iso1.exon2.amp1_1221,5
PF3D7_1360700.e3_1509,5
PF3D7_1306800.iso1.exon1.amp1_136,5
PF3D7_1251800.1o1_2057,5
PFI0460w_1143,4
PFC10_API0041.iso1.exon1.amp1_3488,4
PFC10_API0036.iso1.exon1.amp1_1753,4
PFC0555c_823,4
PFC0330w_166,4
PF3D7_1479400.iso1.exon2.amp1_140,4
PF3D7_1478000.2o2_4603,4
PF3D7_1477600.1o3_1121,4
PF3D7_1477000.1o1_4308,4
PF3D7_1475200.1o1_475,4
PF3D7_1474600.4o5_1047,4
PF3D7_1474400.iso1.exon2.amp1_2112,4
PF3D7_1473700.iso1.exon1.amp1_251,4
PF3D7_1472700.1o1_772,4
PF3D7_1472500.iso1.exon1.amp1_2649,4
PF3D7_1472400.iso1.exon3.amp1_1827,4
PF3D7_1471600.iso1.exon1.amp2_2504,4
PF3D7_1470800.iso1.exon2.amp1_3976,4
PF3D7_1469300.iso1.exon1.amp1_4164,4
PF3D7_1469100.1o1_1993,4
PF3D7_1468600.1o2_2093,4
PF3D7_1467900.e3s1_2130,4
PF3D7_1465700.iso1.exon5.amp1_1494,4
PF3D7_1463800.iso1.exon1.amp1_2979,4
PF3D7_1459600.iso1.exon1.amp1_3337,4
PF3D7_1457000.9o9_4946,4
PF3D7_1455000.iso1.exon1.amp1_1834,4
PF3D7_1454300.iso1.exon1.amp1_2179,4
PF3D7_1454200.s2_1496,4
PF3D7_1452000.s2_1495,4
PF3D7_1451900.e1s1_1548,4
PF3D7_1451500.1o1_3597,4
PF3D7_1450400.iso1.exon1.amp1_3403,4
PF3D7_1450300.1o1_1428,4
PF3D7_1449900.1o1_394,4
PF3D7_1448800.iso1.exon1.amp1_1261,4
PF3D7_1446500.iso1.exon1.amp3_1106,4
PF3D7_1446300.iso1.exon1.amp2_3943,4
PF3D7_1443700.1o2_4911,4
PF3D7_1443000.iso1.exon1.amp2_seg1_4329,4
PF3D7_1440400.iso1.exon2.amp2_seg2_3467,4
PF3D7_1440200.6o6_4684,4
PF3D7_1439700.5o6_63,4
PF3D7_1438400.3o7_149,4
PF3D7_1437200.e1_1813,4
PF3D7_1436400.e1s2_5065,4
PF3D7_1436200.iso1.exon1.amp1_4288,4
PF3D7_1435700.1.e9s1_4795,4
PF3D7_1434500.e2s3_2243,4
PF3D7_1434100.1o1_3002,4
PF3D7_1432300.1o3_3712,4
PF3D7_1428700.1o1_1372,4
PF3D7_1428100.1o1_2386,4
PF3D7_1421600.2o2_2063,4
PF3D7_1421200.e1s1_5070,4
PF3D7_1416200.iso1.exon1.amp1_825,4
PF3D7_1415300.e1s1_1555,4
PF3D7_1414900.iso1.exon1.amp2_3654,4
PF3D7_1411400.iso1.exon1.amp3_1922,4
PF3D7_1410300.iso1.exon2.amp5_1620,4
PF3D7_1410200.1o1_4344,4
PF3D7_1407600.iso1.exon1.amp1_2555,4
PF3D7_1403200.e2s1_4439,4
PF3D7_1360500.6o14_3720,4
PF3D7_1356300.e3s1_2476,4
PF3D7_1346800.e1s1_4786,4
PF3D7_1337300.1o2_3701,4
PF3D7_1319700.1o1_4668,4
PF3D7_1211200.e1s1_3539,4
PFL2430c_484,3
PFI1105w_3411,3
PFE0795c_494,3
PF3D7_1479500.iso1.exon2.amp1_3581,3
PF3D7_1477500.2o2_743,3
PF3D7_1476900.2o2_2967,3
PF3D7_1476300.2o2_440,3
PF3D7_1475300.1o1_1342,3
PF3D7_1474400.iso1.exon8.amp1_2689,3
PF3D7_1474400.iso1.exon13.amp1_2677,3
PF3D7_1474300.iso1.exon2.amp1_1611,3
PF3D7_1473700.iso1.exon1.amp2_768,3
PF3D7_1473300.iso1.exon5.amp1_410,3
PF3D7_1472900.e1s1_4466,3
PF3D7_1472800.3o7_3312,3
PF3D7_1472500.iso1.exon2.amp1_3512,3
PF3D7_1472400.iso1.exon2.amp1_4249,3
PF3D7_1472200.e1s1_4087,3
PF3D7_1472000.iso1.exon4.amp1_1241,3
PF3D7_1471400.e2s1_5111,3
PF3D7_1471200.1o6_4326,3
PF3D7_1470900.iso1.exon1.amp1_1529,3
PF3D7_1470100.e1s1_1902,3
PF3D7_1469900.iso1.exon2.amp1_1782,3
PF3D7_1469700.iso1.exon1.amp1_3290,3
PF3D7_1467600.iso1.exon2.amp2_3402,3
PF3D7_1467200.1o1_1413,3
PF3D7_1466300.e1s1_205,3
PF3D7_1466200.e1s3_3202,3
PF3D7_1466100.iso1.exon1.amp1_3918,3
PF3D7_1465800.e3s1_2535,3
PF3D7_1465800.e2s1_4446,3
PF3D7_1464500.iso1.exon5.amp1_4080,3
PF3D7_1462600.2o2_4959,3
PF3D7_1462000.1o1_355,3
PF3D7_1461900.e1s1_4475,3
PF3D7_1459400.1o1_388,3
PF3D7_1458800.1o1_2394,3
PF3D7_1457400.iso1.exon1.amp4_755,3
PF3D7_1455100.iso1.exon1.amp1_4426,3
PF3D7_1453800.e1s1_4834,3
PF3D7_1452600.iso1.exon1.amp2_3109,3
PF3D7_1451000.1o1_459,3
PF3D7_1450500.e2s1_3145,3
PF3D7_1449000.e3_2790,3
PF3D7_1447700.1o1_4277,3
PF3D7_1444100.e5s1_223,3
PF3D7_1443400.2o2_1420,3
PF3D7_1442900.s2_3430,3
PF3D7_1441400.e1s1_245,3
PF3D7_1440000.iso1.exon5.amp1_797,3
PF3D7_1438900.e1s1_887,3
PF3D7_1438800.2o4_4658,3
PF3D7_1437800.1o1_2622,3
PF3D7_1436900.1o2_1663,3
PF3D7_1435700.iso2.exon10.amp1_990,3
PF3D7_1435600.iso1.exon1.amp2_3929,3
PF3D7_1434900.iso1.exon1.amp1_1843,3
PF3D7_1434200.e2s1_1523,3
PF3D7_1433400.e2s3_3098,3
PF3D7_1432100.e6s1_2174,3
PF3D7_1431700.e3s1_2818,3
PF3D7_1430300.iso1.exon1.amp2_4576,3
PF3D7_1430200.2o8_756,3
PF3D7_1427500.1o1_3364,3
PF3D7_1426800.iso1.exon1.amp1_4156,3
PF3D7_1425400.iso1.exon1.amp2_2497,3
PF3D7_1423800.iso1.exon1.amp2_1642,3
PF3D7_1423300.9o16_1771,3
PF3D7_1422800.1o1_4635,3
PF3D7_1421400.5o5_1042,3
PF3D7_1419900.iso1.exon1.amp1_1609,3
PF3D7_1419700.1o1_4316,3
PF3D7_1414800.e2s1_1200,3
PF3D7_1414400.e1s1_560,3
PF3D7_1408400.e1s2_264,3
PF3D7_1406400.1o1_3017,3
PF3D7_1401500.1o1_79,3
PF3D7_1401300.2o2_742,3
PF3D7_1372000.2o2_4629,3
PF3D7_1365900.e1s1_2817,3
PF3D7_1364200.e1s1_1912,3
PF3D7_1360900.e8s1_1202,3
PF3D7_1359900.iso1.exon1.amp1_242,3
PF3D7_1358100.1o1_2073,3
PF3D7_1357800.e3s1_3161,3
PF3D7_1356300.e2s1_2484,3
PF3D7_1352000.iso1.exon1.amp1_243,3
PF3D7_1349900.1o1_3276,3
PF3D7_1347400.1o1_998,3
"PF3D7_1346000 (renamed, has duplicates)_2671",3
PF3D7_1340100.1o1_699,3
PF3D7_1339600.e1s1_5124,3
PF3D7_1338900.1o1_2730,3
PF3D7_1338700.1o1_1722,3
PF3D7_1331500.1o1_3672,3
PF3D7_1327300.e1s2_951,3
PF3D7_1324200.3o3_3006,3
PF3D7_1321100.e4s1_3802,3
PF3D7_1307000.1o3_1019,3
PF3D7_1304100.e2s1_4827,3
PF3D7_1245600.e1s2_1584,3
PF3D7_1241500.iso1.exon1.amp1_4479,3
PF3D7_1235400.e1s2_588,3
PF3D7_1231200.1o1_1052,3
PF3D7_1229100.s3_2138,3
PF3D7_1218200.e1s3_1166,3
PF3D7_1113600.1o1_4934,3
PF3D7_1107800.e2s1_3853,3
PF3D7_1041300.iso1.exon1.amp1_1293,3
PF3D7_1030500.1o1_399,3
PF3D7_1015900.e2s1_1233,3
PF3D7_1015300.e1s1_3486,3
PFI1510w_2753,2
PFI1420w_169,2
PFE0605c_2434,2
PFE0565w_4707,2
PFE0360c_827,2
PF3D7_1478500.3o3_1010,2
PF3D7_1477900.2o3_1111,2
PF3D7_1477600.2o3_797,2
PF3D7_1477000.2o3_2356,2
PF3D7_1475500.e1s1_2881,2
PF3D7_1475400.e3s4_1159,2
PF3D7_1475100 (renamed)_3105,2
PF3D7_1474500.1o1_4340,2
PF3D7_1471300.1o5_3995,2
PF3D7_1470800.iso1.exon2.amp2_4265,2
PF3D7_1470700.iso1.exon1.amp1_164,2
PF3D7_1470500.5o6_2722,2
PF3D7_1469900.iso1.exon3.amp1_3591,2
PF3D7_1469600.e1s2_839,2
PF3D7_1469500.iso1.exon1.amp1_4484,2
PF3D7_1469200.1o1_3306,2
PF3D7_1469000.1o1_4566,2
PF3D7_1468500.iso1.exon2.amp1_893,2
PF3D7_1468100.e2s2_1156,2
PF3D7_1468000.e8s2_4424,2
PF3D7_1468000.e11_3760,2
PF3D7_1466900.iso1.exon1.amp1_2662,2
PF3D7_1466600.iso1.exon1.amp1_2136,2
PF3D7_1465800.e4s2_1139,2
PF3D7_1465000.1o1_51,2
PF3D7_1464900.iso1.exon1.amp1_3045,2
PF3D7_1464500.iso1.exon1.amp2_1073,2
PF3D7_1462600.1o2_3993,2
PF3D7_1462500.iso1.exon7.amp1_319,2
PF3D7_1461600.e3s1_913,2
PF3D7_1460900.iso2.exon5.amp1_663,2
PF3D7_1460900.iso1.exon5.amp1_3253,2
PF3D7_1460700.e2s1_1855,2
PF3D7_1460600.1o1_1329,2
PF3D7_1458300.iso1.exon3.amp1_3543,2
PF3D7_1457600.iso1.exon1.amp1_3625,2
PF3D7_1456100.1o1_2680,2
PF3D7_1455600.iso1.exon1.amp2_seg2_3748,2
PF3D7_1455300.e1s1_4478,2
PF3D7_1454200.s1_1814,2
PF3D7_1454000.1o1_3014,2
PF3D7_1453900.1o1_151,2
PF3D7_1453600.iso1.exon2.amp1_4552,2
PF3D7_1453200.iso1.exon16.amp1_1814,2
PF3D7_1453200.iso1.exon10.amp1_1197,2
PF3D7_1453100.1o1_4654,2
PF3D7_1452600.iso1.exon1.amp1_2820,2
PF3D7_1452500.iso1.exon6.amp1_4115,2
PF3D7_1452100.iso1.exon1.amp1_4181,2
PF3D7_1450500.e1s1_1519,2
PF3D7_1449700.iso1.exon1.amp2_3667,2
PF3D7_1449000.3o3_2640,2
PF3D7_1448600.1o1_690,2
PF3D7_1448500.e1s4_2566,2
PF3D7_1448500.e1s1_940,2
PF3D7_1448200.13o14_2079,2
PF3D7_1448000.e2s1_1568,2
PF3D7_1447500.2o2_2624,2
PF3D7_1446800.e2s1_5085,2
PF3D7_1446600.e3s1_2821,2
PF3D7_1446100.iso1.exon2.amp1_3034,2
PF3D7_1445700.e3s1_2825,2
PF3D7_1444900.iso1.exon1.amp1_3866,2
PF3D7_1444400.1o3_2041,2
PF3D7_1444200.2o3_3278,2
PF3D7_1444100.e7s1_2544,2
PF3D7_1444100.e3s1_5095,2
PF3D7_1444100.e11s1_3158,2
PF3D7_1442800.1o1_2359,2
PF3D7_1442400.e1s2_5145,2
PF3D7_1441300.e5s1_931,2
PF3D7_1441300.e4s1_1515,2
PF3D7_1441100.1o1_1660,2
PF3D7_1440300.6o6_3318,2
PF3D7_1439100.e1s1_926,2
PF3D7_1439000.2o2_2957,2
PF3D7_1438600.1o1_1677,2
PF3D7_1438000.e1s1_3513,2
PF3D7_1436600.5o5_455,2
PF3D7_1436600.4o5_131,2
PF3D7_1436400.e2_4425,2
PF3D7_1436400.e1s1_4417,2
PF3D7_1436000.e1s1_3504,2
PF3D7_1435900.1o1_2011,2
PF3D7_1435700.1.e6s1_210,2
PF3D7_1435700.1.e3s1_5077,2
PF3D7_1435300.e1s3_2873,2
PF3D7_1435300.e1s2_3197,2
PF3D7_1434500.e2s5_2237,2
PF3D7_1434500.e2s1_293,2
PF3D7_1433800.iso1.exon1.amp3_2788,2
PF3D7_1433500.e1s1_602,2
PF3D7_1433400.e1_4423,2
PF3D7_1433300.3o4_4937,2
PF3D7_1433200.iso1.exon1.amp2_seg1_4618,2
PF3D7_1432600.iso1.exon1.amp2_480,2
PF3D7_1432500.iso1.exon1.amp1_3600,2
PF3D7_1432400.iso1.exon7.amp1_3249,2
PF3D7_1430300.iso1.exon1.amp3_1337,2
PF3D7_1429400.iso1.exon1.amp3_3655,2
PF3D7_1429000.1o1_2309,2
PF3D7_1428600.iso1.exon2.amp1_337,2
PF3D7_1428500.iso1.exon3.amp2_790,2
PF3D7_1428000.2o7_2677,2
PF3D7_1425200.1o1_4304,2
PF3D7_1423500.iso1.exon2.amp1_4272,2
PF3D7_1422200.iso1.exon1.amp1_122,2
PF3D7_1421900.1o1_3592,2
PF3D7_1421300.6o6_1439,2
PF3D7_1421300.5o6_2405,2
PF3D7_1421200.e2s1_1531,2
PF3D7_1420800.iso1.exon2.amp1_3797,2
PF3D7_1420500.1o2_2101,2
PF3D7_1419800.1.e3s1_2512,2
PF3D7_1417200.e1s5_3219,2
PF3D7_1416600.e1s4_4488,2
PF3D7_1416600.e1s3_3516,2
PF3D7_1416500.e1s1_5105,2
PF3D7_1413900.1o3_1376,2
PF3D7_1412900.iso1.exon7.amp1_1540,2
PF3D7_1412500.e1s1_5098,2
PF3D7_1411900.1o1_3294,2
PF3D7_1411000.iso1.exon2.amp1_seg2_3460,2
PF3D7_1409400.1o1_3272,2
PF3D7_1409000.1o2_3680,2
PF3D7_1408700.e1s2_2574,2
PF3D7_1408600.e2s1_2488,2
PF3D7_1408400.e1s1_912,2
PF3D7_1406600.iso1.exon1.amp1_1117,2
PF3D7_1406200.e1s1_948,2
PF3D7_1404100.e2s1_877,2
PF3D7_1403100.iso1.exon1.amp2_4518,2
PF3D7_1403100.iso1.exon1.amp1_4010,2
PF3D7_1402400.1o1_3330,2
PF3D7_1401600.e3s1_1875,2
PF3D7_1401100.e2s1_3808,2
PF3D7_1373500.iso1.exon1.amp1_2457,2
PF3D7_1372600.iso1.exon2.amp1_102,2
PF3D7_1370300.1o2_3612,2
PF3D7_1369500.2o2_3073,2
PF3D7_1369500.1o2_3397,2
PF3D7_1368800.e1s2_2241,2
PF3D7_1366900.e2s1_4096,2
PF3D7_1366800.6o9_4925,2
PF3D7_1364900.4o4_3954,2
PF3D7_1364400.e1s4_1591,2
PF3D7_1364400.e1s3_4502,2
PF3D7_1363600.1o1_1984,2
PF3D7_1362500.iso1.exon2.amp1_2159,2
PF3D7_1362200.1o1_2039,2
PF3D7_1361800.e2s3_4514,2
PF3D7_1361600.iso1.exon1.amp1_2987,2
PF3D7_1360500.9o14_1770,2
PF3D7_1359400.e2s1_4444,2
PF3D7_1359300.iso1.exon1.amp2_3957,2
PF3D7_1359000.iso1.exon1.amp4_3637,2
PF3D7_1358600.iso1.exon1.amp1_1754,2
PF3D7_1357400.iso1.exon1.amp2_seg2_4327,2
PF3D7_1357200.1o7_4323,2
PF3D7_1356800.e1s5_3529,2
PF3D7_1356800.e1s4_3535,2
PF3D7_1356800.e1s3_3859,2
PF3D7_1356800.e1s2_1585,2
PF3D7_1356600.1o1_3659,2
PF3D7_1356300 (renamed)_2341,2
PF3D7_1356200.2o2_1000,2
PF3D7_1355700.iso1.exon1.amp2_1346,2
PF3D7_1355300.1o1_4640,2
PF3D7_1354800.1o1_431,2
PF3D7_1354200.1o1_1437,2
PF3D7_1352800.1o3_1756,2
PF3D7_1350100.e2s1_3162,2
PF3D7_1347900.iso1.exon3.amp2_4565,2
PF3D7_1346300.e2s1_2181,2
PF3D7_1346300.e1s1_2497,2
PF3D7_1346000.e2s1_2806,2
PF3D7_1345800.1o2_5013,2
PF3D7_1344700.iso1.exon1.amp2_3659,2
PF3D7_1343000.e4s1_3156,2
PF3D7_1341800.1o1_4954,2
PF3D7_1341200.e2s1_1210,2
PF3D7_1338800.7o11_4645,2
PF3D7_1338300.e2s1_3177,2
PF3D7_1337200.iso1.exon1.amp1_2275,2
PF3D7_1337100.4o8_1683,2
PF3D7_1334400.1o1_4594,2
PF3D7_1333500.iso1.exon1.amp1_2747,2
PF3D7_1333400.1o1_1669,2
PF3D7_1332200.e2s1_902,2
PF3D7_1331400.e1s1_3809,2
PF3D7_1331200.2o2_4952,2
PF3D7_1331100.iso1.exon6.amp1_1570,2
PF3D7_1329100.e3s2_3200,2
PF3D7_1329000.e1s1_1918,2
PF3D7_1328500.e1s2_1217,2
PF3D7_1327300.e1s1_5152,2
PF3D7_1327000.iso1.exon3.amp2_2804,2
PF3D7_1326800.1o1_2999,2
PF3D7_1325100.e1s1_4462,2
PF3D7_1324700.1o2_1664,2
PF3D7_1323700.e3_4410,2
PF3D7_1323500.1o1_4318,2
PF3D7_1323400.e2s1_225,2
PF3D7_1322300.e1s1_214,2
PF3D7_1322200.iso1.exon9.amp2_484,2
PF3D7_1322200.iso1.exon1.amp2_2224,2
PF3D7_1320700.iso1.exon1.amp1_3712,2
PF3D7_1319900.s1_3433,2
PF3D7_1319800.1o1_3267,2
PF3D7_1318300.e1s1_617,2
PF3D7_1318000.1o1_1002,2
PF3D7_1316900.iso1.exon1.amp1_3925,2
PF3D7_1316600.3o3_4349,2
PF3D7_1314800.1o2_1325,2
PF3D7_1314000.iso1.exon1.amp1_1986,2
PF3D7_1313500.1o2_802,2
PF3D7_1312100.iso1.exon1.amp1_3975,2
PF3D7_1308400.e1s2_1458,2
PF3D7_1308200.e2s2_3198,2
PF3D7_1308100.1o1_999,2
PF3D7_1306900.e1_4749,2
PF3D7_1306200.1o1_3005,2
PF3D7_1305900.iso1.exon2.amp1_399,2
PF3D7_1303800.e1s3_2238,2
PF3D7_1300100.iso1.exon1.amp1_499,2
PF3D7_1255200.iso1.exon1.amp1_3324,2
PF3D7_1253000.2o2_3977,2
PF3D7_1252400.e4s3_1257,2
PF3D7_1250100.e1s3_281,2
PF3D7_1246400.e1s1_2832,2
PF3D7_1246300.iso1.exon6.amp1_2708,2
PF3D7_1244600.e1s1_1549,2
PF3D7_1242000.1o1_1725,2
PF3D7_1239900.iso1.exon1.amp2_2223,2
PF3D7_1239200.e1s2_625,2
PF3D7_1238600.iso1.exon1.amp1_1581,2
PF3D7_1238000.2o2_27,2
PF3D7_1237400.2o3_730,2
PF3D7_1236200.iso1.exon1.amp2_4226,2
PF3D7_1235600.e3s1_2853,2
PF3D7_1231100.e4s1_3135,2
PF3D7_1228700.iso1.exon1.amp1_seg2_1438,2
PF3D7_1222000.1o1_110,2
PF3D7_1221000.e1s3_286,2
PF3D7_1217900.3o3_1391,2
PF3D7_1216300.iso1.exon1.amp1_2121,2
PF3D7_1215200.iso1.exon1.amp1_1558,2
PF3D7_1212200.iso1.exon1.amp1_4491,2
PF3D7_1208200.e3s3_4840,2
PF3D7_1205900.e1s1_1234,2
PF3D7_1205500.e1s2_3867,2
PF3D7_1204100.iso1.exon1.amp2_771,2
PF3D7_1202600.e1_4747,2
PF3D7_1202300.e30s1_3829,2
PF3D7_1202300.e26s1_4754,2
PF3D7_1202300.e10s1_885,2
PF3D7_1147900.1o1_3279,2
PF3D7_1143800.1o1_4031,2
PF3D7_1143600.1o1_62,2
PF3D7_1141400.5o5_1033,2
PF3D7_1141100.e1s2_3220,2
PF3D7_1140600.iso1.exon1.amp2_2212,2
PF3D7_1139500.1.e1s1_1232,2
PF3D7_1138400.e1s5_615,2
PF3D7_1138400.e1s2_621,2
PF3D7_1136500.1.e6s1_544,2
PF3D7_1136500.1.e4s1_4102,2
PF3D7_1132300.1o1_1028,2
PF3D7_1126500.iso1.exon1.amp1_2267,2
PF3D7_1122500.iso1.exon1.amp2_4229,2
PF3D7_1121800.s1_3759,2
PF3D7_1117300.1o1_4892,2
PF3D7_1114100.1.1o2_367,2
PF3D7_1111000.1o1_2379,2
PF3D7_1110200.e2s1_2166,2
PF3D7_1109200.2o4_1445,2
PF3D7_1107600.iso1.exon1.amp1_seg2_2908,2
PF3D7_1107100.e3s1_2485,2
PF3D7_1101700.iso1.exon2.amp1_2140,2
PF3D7_1038300.4o8_4604,2
PF3D7_1030900.1o1_1659,2
PF3D7_1026800.e2s1_571,2
PF3D7_1025000.e4_204,2
