,# correlated features
PF3D7_1314400.iso1.exon2.amp1_1199,7429
PF3D7_1041300.iso1.exon1.amp1_1293,13
PF3D7_1301500.2o2_4588,11
PFL2215w_4059,1
PFL1550w_501,1
