	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.901 ± 0.023738	0.831 ± 0.036416	0.12115 ± 0.017306	0.808 ± 0.042500	0.663 ± 0.072832	0.3883 ± 0.046101	0.701 ± 0.092057	0.681 ± 0.081559	0.815 ± 0.025871	0.886 ± 0.075382	0.899 ± 0.024236	0.869 ± 0.036123	0.744 ± 0.038845	0.918 ± 0.055876
precision_recall_auc	0.912 ± 0.021431	0.781 ± 0.057336	0.11591 ± 0.016467	0.722 ± 0.082499	0.562 ± 0.114671	0.3707 ± 0.040841	0.699 ± 0.109729	0.625 ± 0.107720	0.745 ± 0.051022	0.953 ± 0.084427	0.910 ± 0.022044	0.893 ± 0.022718	0.589 ± 0.102104	0.973 ± 0.048862
roc_auc	0.916 ± 0.024458	0.782 ± 0.036880	0.11590 ± 0.017156	0.729 ± 0.059880	0.565 ± 0.073760	0.3703 ± 0.045056	0.682 ± 0.065750	0.620 ± 0.062080	0.750 ± 0.036096	0.932 ± 0.065967	0.914 ± 0.025187	0.901 ± 0.027452	0.606 ± 0.084660	0.959 ± 0.039800
