	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.906 ± 0.038161	0.852 ± 0.035748	0.11824 ± 0.023809	0.835 ± 0.042690	0.703 ± 0.071496	0.3858 ± 0.076670	0.712 ± 0.070341	0.707 ± 0.070738	0.856 ± 0.034139	0.856 ± 0.045365	0.904 ± 0.039736	0.886 ± 0.036167	0.817 ± 0.052705	0.886 ± 0.038629
precision_recall_auc	0.902 ± 0.016123	0.796 ± 0.063640	0.12005 ± 0.013084	0.750 ± 0.087937	0.592 ± 0.127281	0.3855 ± 0.034423	0.698 ± 0.135750	0.642 ± 0.128026	0.764 ± 0.052268	0.934 ± 0.102800	0.899 ± 0.016739	0.890 ± 0.011800	0.633 ± 0.098688	0.959 ± 0.062287
roc_auc	0.912 ± 0.016839	0.792 ± 0.037343	0.11338 ± 0.010496	0.746 ± 0.062060	0.584 ± 0.074686	0.3645 ± 0.031723	0.682 ± 0.064380	0.630 ± 0.059963	0.765 ± 0.039204	0.917 ± 0.073937	0.910 ± 0.017403	0.901 ± 0.019380	0.639 ± 0.095330	0.945 ± 0.051604
