	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.838 ± 0.033180	0.777 ± 0.030187	0.16315 ± 0.008777	0.758 ± 0.029587	0.554 ± 0.060374	0.5004 ± 0.036036	0.553 ± 0.064749	0.553 ± 0.062543	0.807 ± 0.018290	0.746 ± 0.048780	0.834 ± 0.034661	0.846 ± 0.018388	0.772 ± 0.017568	0.782 ± 0.051604
precision_recall_auc	0.828 ± 0.042468	0.782 ± 0.029068	0.16226 ± 0.014425	0.762 ± 0.028795	0.563 ± 0.058136	0.4938 ± 0.037316	0.563 ± 0.064790	0.563 ± 0.061407	0.809 ± 0.016068	0.754 ± 0.051706	0.822 ± 0.045629	0.842 ± 0.023346	0.772 ± 0.017568	0.791 ± 0.053354
roc_auc	0.828 ± 0.038518	0.779 ± 0.024691	0.16437 ± 0.012372	0.760 ± 0.024895	0.559 ± 0.049381	0.4982 ± 0.031845	0.557 ± 0.052266	0.558 ± 0.050804	0.808 ± 0.017234	0.748 ± 0.036957	0.822 ± 0.041661	0.838 ± 0.022407	0.772 ± 0.017568	0.786 ± 0.037421
