	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.895 ± 0.031240	0.831 ± 0.023311	0.12998 ± 0.017188	0.810 ± 0.026390	0.662 ± 0.046621	0.4178 ± 0.065728	0.683 ± 0.056315	0.673 ± 0.051167	0.824 ± 0.016071	0.859 ± 0.045724	0.893 ± 0.032218	0.885 ± 0.037060	0.767 ± 0.023424	0.895 ± 0.037421
precision_recall_auc	0.920 ± 0.017785	0.835 ± 0.043033	0.11722 ± 0.008742	0.814 ± 0.058046	0.671 ± 0.086066	0.3674 ± 0.031421	0.685 ± 0.069870	0.678 ± 0.077762	0.839 ± 0.047972	0.846 ± 0.036530	0.918 ± 0.018314	0.916 ± 0.019864	0.789 ± 0.086066	0.882 ± 0.031782
roc_auc	0.907 ± 0.027871	0.849 ± 0.021462	0.11632 ± 0.011684	0.833 ± 0.024237	0.698 ± 0.042924	0.3783 ± 0.068117	0.706 ± 0.047400	0.702 ± 0.044959	0.855 ± 0.018637	0.851 ± 0.036683	0.904 ± 0.029370	0.907 ± 0.028241	0.817 ± 0.026836	0.882 ± 0.031782
