	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.735, 0.884]	[0.793, 0.848]	[0.12547, 0.16314]	[0.765, 0.833]	[0.586, 0.697]	[0.4015, 0.5398]	[0.604, 0.708]	[0.595, 0.698]	[0.792, 0.864]	[0.812, 0.875]	[0.705, 0.879]	[0.801, 0.896]	[0.722, 0.833]	[0.864, 0.909]
precision_recall_auc	[0.764, 0.914]	[0.821, 0.871]	[0.12063, 0.17040]	[0.800, 0.857]	[0.641, 0.742]	[0.3884, 0.5550]	[0.650, 0.752]	[0.646, 0.747]	[0.826, 0.870]	[0.824, 0.882]	[0.757, 0.912]	[0.809, 0.922]	[0.778, 0.833]	[0.864, 0.909]
roc_auc	[0.793, 0.897]	[0.793, 0.848]	[0.12053, 0.16102]	[0.765, 0.833]	[0.586, 0.697]	[0.3889, 0.5085]	[0.604, 0.708]	[0.595, 0.698]	[0.792, 0.864]	[0.812, 0.875]	[0.795, 0.894]	[0.816, 0.914]	[0.722, 0.833]	[0.864, 0.909]
