	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.912 ± 0.021223	0.838 ± 0.026763	0.11796 ± 0.012120	0.819 ± 0.030530	0.676 ± 0.053526	0.3765 ± 0.047331	0.687 ± 0.054303	0.682 ± 0.053722	0.840 ± 0.025829	0.847 ± 0.036145	0.910 ± 0.022099	0.907 ± 0.017201	0.794 ± 0.037497	0.882 ± 0.031782
precision_recall_auc	0.901 ± 0.019902	0.743 ± 0.063261	0.12390 ± 0.011155	0.652 ± 0.111943	0.486 ± 0.126522	0.3893 ± 0.033655	0.677 ± 0.086016	0.572 ± 0.108105	0.710 ± 0.050639	0.967 ± 0.053272	0.898 ± 0.020731	0.904 ± 0.019026	0.500 ± 0.120014	0.986 ± 0.021957
roc_auc	0.906 ± 0.016176	0.754 ± 0.053094	0.11983 ± 0.009793	0.670 ± 0.100417	0.508 ± 0.106187	0.3772 ± 0.029952	0.699 ± 0.055199	0.594 ± 0.084361	0.717 ± 0.043079	0.982 ± 0.038331	0.903 ± 0.016762	0.906 ± 0.019748	0.517 ± 0.108139	0.991 ± 0.019165
