	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.913 ± 0.056854	0.860 ± 0.029213	0.10407 ± 0.019627	0.839 ± 0.038124	0.719 ± 0.058425	0.3807 ± 0.073717	0.780 ± 0.061992	0.749 ± 0.056949	0.830 ± 0.030522	0.950 ± 0.061541	0.908 ± 0.065290	0.906 ± 0.028397	0.756 ± 0.059720	0.964 ± 0.046945
precision_recall_auc	0.929 ± 0.020749	0.773 ± 0.083333	0.10597 ± 0.021211	0.701 ± 0.134828	0.546 ± 0.166666	0.3557 ± 0.078915	0.688 ± 0.098052	0.610 ± 0.132577	0.745 ± 0.081163	0.943 ± 0.059540	0.927 ± 0.021327	0.919 ± 0.024898	0.578 ± 0.174113	0.968 ± 0.030679
roc_auc	0.921 ± 0.019204	0.758 ± 0.056942	0.11478 ± 0.016202	0.689 ± 0.098153	0.517 ± 0.113884	0.3735 ± 0.062304	0.643 ± 0.072856	0.575 ± 0.090424	0.733 ± 0.054941	0.911 ± 0.059932	0.919 ± 0.019795	0.914 ± 0.021520	0.567 ± 0.127764	0.950 ± 0.039800
