	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.590, 0.731]	[0.596, 0.725]	[0.20987, 0.24316]	[0.556, 0.703]	[0.192, 0.449]	[0.6207, 0.7108]	[0.192, 0.446]	[0.192, 0.448]	[0.636, 0.762]	[0.556, 0.684]	[0.557, 0.724]	[0.657, 0.737]	[0.556, 0.722]	[0.591, 0.773]
precision_recall_auc	[0.537, 0.773]	[0.540, 0.742]	[0.17971, 0.25899]	[0.462, 0.706]	[0.081, 0.485]	[0.5442, 0.7645]	[0.083, 0.500]	[0.082, 0.492]	[0.583, 0.750]	[0.500, 0.750]	[0.508, 0.762]	[0.634, 0.806]	[0.333, 0.722]	[0.636, 0.909]
roc_auc	[0.595, 0.771]	[0.606, 0.737]	[0.18553, 0.24745]	[0.516, 0.688]	[0.212, 0.475]	[0.5467, 0.7582]	[0.212, 0.516]	[0.212, 0.495]	[0.630, 0.731]	[0.545, 0.786]	[0.562, 0.762]	[0.659, 0.801]	[0.444, 0.667]	[0.545, 0.864]
