	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.661 ± 0.044973	0.641 ± 0.034768	0.22628 ± 0.012044	0.610 ± 0.038569	0.281 ± 0.069537	0.6597 ± 0.032341	0.282 ± 0.070401	0.282 ± 0.069887	0.681 ± 0.032671	0.601 ± 0.043177	0.643 ± 0.052560	0.695 ± 0.026109	0.622 ± 0.057378	0.659 ± 0.061546
precision_recall_auc	0.653 ± 0.066400	0.627 ± 0.061228	0.22835 ± 0.023201	0.556 ± 0.092314	0.253 ± 0.122456	0.6665 ± 0.063668	0.275 ± 0.125247	0.263 ± 0.122019	0.655 ± 0.058593	0.621 ± 0.080331	0.636 ± 0.072790	0.687 ± 0.053230	0.517 ± 0.128434	0.736 ± 0.085173
roc_auc	0.678 ± 0.061064	0.661 ± 0.046540	0.22043 ± 0.019382	0.619 ± 0.048945	0.323 ± 0.093080	0.6471 ± 0.060050	0.335 ± 0.103571	0.329 ± 0.098019	0.688 ± 0.032116	0.648 ± 0.077076	0.662 ± 0.069366	0.712 ± 0.046818	0.600 ± 0.063072	0.723 ± 0.099240
