	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.905 ± 0.031310	0.836 ± 0.014985	0.12459 ± 0.019785	0.814 ± 0.015806	0.671 ± 0.029969	0.4282 ± 0.126795	0.697 ± 0.045063	0.684 ± 0.036718	0.826 ± 0.010686	0.871 ± 0.046638	0.903 ± 0.032213	0.886 ± 0.041082	0.767 ± 0.023424	0.905 ± 0.039800
precision_recall_auc	0.903 ± 0.033847	0.826 ± 0.056554	0.12603 ± 0.021265	0.804 ± 0.071789	0.652 ± 0.113108	0.4056 ± 0.096162	0.664 ± 0.103719	0.657 ± 0.108297	0.834 ± 0.057546	0.830 ± 0.058491	0.900 ± 0.035017	0.899 ± 0.037437	0.783 ± 0.096047	0.868 ± 0.050023
roc_auc	0.906 ± 0.035530	0.849 ± 0.036615	0.12101 ± 0.018760	0.834 ± 0.039476	0.698 ± 0.073229	0.3900 ± 0.085855	0.707 ± 0.080956	0.702 ± 0.077002	0.854 ± 0.023994	0.852 ± 0.059990	0.904 ± 0.037277	0.909 ± 0.034374	0.817 ± 0.026836	0.882 ± 0.053354
