	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.900 ± 0.029031	0.837 ± 0.036226	0.12879 ± 0.023132	0.822 ± 0.035326	0.673 ± 0.072451	0.4259 ± 0.085850	0.677 ± 0.076534	0.675 ± 0.074398	0.857 ± 0.022638	0.820 ± 0.066856	0.897 ± 0.029823	0.884 ± 0.035494	0.828 ± 0.031536	0.845 ± 0.074843
precision_recall_auc	0.896 ± 0.029581	0.829 ± 0.051272	0.12800 ± 0.015449	0.809 ± 0.062958	0.658 ± 0.102543	0.4123 ± 0.059404	0.665 ± 0.095588	0.662 ± 0.099013	0.839 ± 0.053419	0.826 ± 0.049012	0.893 ± 0.031029	0.902 ± 0.024583	0.794 ± 0.083024	0.864 ± 0.037113
roc_auc	0.907 ± 0.023853	0.848 ± 0.022072	0.12181 ± 0.012162	0.833 ± 0.022930	0.696 ± 0.044145	0.3888 ± 0.045108	0.699 ± 0.047914	0.697 ± 0.045981	0.860 ± 0.013291	0.839 ± 0.039382	0.904 ± 0.024760	0.910 ± 0.020817	0.828 ± 0.017568	0.868 ± 0.039800
