	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.905 ± 0.018924	0.824 ± 0.016270	0.12657 ± 0.010932	0.801 ± 0.020333	0.647 ± 0.032540	0.3947 ± 0.033766	0.669 ± 0.033113	0.658 ± 0.031909	0.821 ± 0.025148	0.848 ± 0.036041	0.903 ± 0.019654	0.898 ± 0.016938	0.761 ± 0.045737	0.886 ± 0.038629
precision_recall_auc	0.905 ± 0.015519	0.818 ± 0.023297	0.12595 ± 0.009268	0.794 ± 0.026667	0.636 ± 0.046594	0.3919 ± 0.025192	0.658 ± 0.050360	0.647 ± 0.048246	0.813 ± 0.019387	0.845 ± 0.036857	0.904 ± 0.016445	0.898 ± 0.011375	0.750 ± 0.029280	0.886 ± 0.032141
roc_auc	0.908 ± 0.017313	0.826 ± 0.024176	0.12587 ± 0.009623	0.802 ± 0.028296	0.651 ± 0.048352	0.3895 ± 0.022831	0.674 ± 0.048061	0.663 ± 0.047835	0.818 ± 0.024390	0.856 ± 0.033734	0.907 ± 0.018107	0.901 ± 0.014113	0.756 ± 0.038845	0.895 ± 0.030679
