	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.894 ± 0.023104	0.822 ± 0.033442	0.12414 ± 0.011938	0.802 ± 0.039140	0.644 ± 0.066884	0.3850 ± 0.034332	0.650 ± 0.062414	0.647 ± 0.064377	0.837 ± 0.043703	0.813 ± 0.032741	0.892 ± 0.024016	0.905 ± 0.018660	0.794 ± 0.064417	0.850 ± 0.030679
precision_recall_auc	0.896 ± 0.021814	0.823 ± 0.025599	0.12412 ± 0.009004	0.802 ± 0.030073	0.646 ± 0.051199	0.3860 ± 0.029084	0.657 ± 0.050398	0.652 ± 0.050446	0.828 ± 0.028679	0.830 ± 0.035255	0.895 ± 0.021458	0.907 ± 0.015397	0.778 ± 0.045361	0.868 ± 0.033539
roc_auc	0.898 ± 0.022180	0.817 ± 0.020517	0.12494 ± 0.010796	0.796 ± 0.021974	0.635 ± 0.041034	0.3859 ± 0.034542	0.648 ± 0.048670	0.642 ± 0.044582	0.820 ± 0.014220	0.828 ± 0.042120	0.896 ± 0.022121	0.907 ± 0.020817	0.767 ± 0.023424	0.868 ± 0.039800
