	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.693, 0.832]	[0.659, 0.770]	[0.16424, 0.20566]	[0.581, 0.743]	[0.318, 0.540]	[0.5196, 0.6591]	[0.359, 0.560]	[0.338, 0.545]	[0.667, 0.783]	[0.692, 0.800]	[0.680, 0.827]	[0.742, 0.823]	[0.500, 0.722]	[0.818, 0.864]
precision_recall_auc	[0.703, 0.825]	[0.682, 0.788]	[0.16879, 0.20414]	[0.600, 0.750]	[0.364, 0.576]	[0.5180, 0.6484]	[0.396, 0.626]	[0.390, 0.601]	[0.679, 0.769]	[0.688, 0.857]	[0.684, 0.820]	[0.744, 0.813]	[0.500, 0.667]	[0.773, 0.909]
roc_auc	[0.740, 0.803]	[0.659, 0.765]	[0.17331, 0.20910]	[0.581, 0.727]	[0.318, 0.530]	[0.5476, 0.6481]	[0.359, 0.560]	[0.338, 0.545]	[0.667, 0.773]	[0.688, 0.800]	[0.726, 0.798]	[0.744, 0.809]	[0.500, 0.722]	[0.773, 0.864]
