	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.548, 0.788]	[0.556, 0.758]	[0.19251, 0.29950]	[0.550, 0.750]	[0.111, 0.515]	[0.6025, 1.2945]	[0.111, 0.515]	[0.111, 0.515]	[0.611, 0.857]	[0.500, 0.682]	[0.522, 0.782]	[0.616, 0.803]	[0.611, 0.889]	[0.409, 0.682]
precision_recall_auc	[0.590, 0.835]	[0.639, 0.735]	[0.17108, 0.25669]	[0.650, 0.732]	[0.278, 0.470]	[0.5837, 1.0032]	[0.293, 0.476]	[0.285, 0.473]	[0.722, 0.846]	[0.560, 0.652]	[0.562, 0.831]	[0.705, 0.828]	[0.722, 0.889]	[0.500, 0.636]
roc_auc	[0.601, 0.881]	[0.634, 0.780]	[0.16767, 0.23593]	[0.634, 0.769]	[0.268, 0.561]	[0.5101, 0.9793]	[0.271, 0.556]	[0.269, 0.558]	[0.706, 0.857]	[0.560, 0.714]	[0.568, 0.878]	[0.699, 0.869]	[0.722, 0.889]	[0.500, 0.727]
