	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.557, 0.836]	[0.619, 0.758]	[0.17243, 0.25555]	[0.571, 0.750]	[0.237, 0.515]	[0.5316, 1.3632]	[0.240, 0.515]	[0.239, 0.515]	[0.652, 0.833]	[0.588, 0.722]	[0.534, 0.832]	[0.694, 0.836]	[0.556, 0.833]	[0.591, 0.773]
precision_recall_auc	[0.665, 0.883]	[0.679, 0.798]	[0.15012, 0.22995]	[0.667, 0.778]	[0.359, 0.596]	[0.4842, 0.8124]	[0.356, 0.604]	[0.357, 0.596]	[0.727, 0.818]	[0.619, 0.812]	[0.646, 0.880]	[0.740, 0.886]	[0.667, 0.778]	[0.636, 0.864]
roc_auc	[0.674, 0.891]	[0.702, 0.821]	[0.14012, 0.21086]	[0.684, 0.800]	[0.404, 0.641]	[0.4410, 0.7494]	[0.400, 0.650]	[0.402, 0.646]	[0.739, 0.842]	[0.636, 0.824]	[0.643, 0.888]	[0.758, 0.899]	[0.667, 0.833]	[0.636, 0.864]
