	kernel_combination	time	scoring	top_params	ncv_mcc	test_mcc	ncv_precision_recall_auc	test_precision_recall_auc	ncv_roc_auc	test_roc_auc	mean_ncv_mcc	mean_test_mcc	mean_ncv_precision_recall_auc	mean_test_precision_recall_auc	mean_ncv_roc_auc	mean_test_roc_auc
0	SRP	III14	mcc	{'frequency': 4, 'parameters': {'dataselector__P1': 'X', 'dataselector__P2': 2.0, 'dataselector__R0': 'X', 'dataselector__R1': 0.1, 'dataselector__R2': 'X', 'dataselector__SA': 0.25, 'dataselector__SO': 1.0, 'svc__C': 0.0001}}	"[0.41414141 0.30577621 0.41306611 0.24669716 0.4061812  0.15352206
 0.19848631 0.26318068 0.12309149 0.38924947]"	"[ 0.          0.77459667  0.57735027  0.29277002  0.77459667  0.5
  0.25819889  0.37796447  0.25819889  0.29277002  1.          0.
 -0.37796447  0.4472136   0.77459667  0.25819889  0.57735027  0.25819889
  0.          0.29277002  0.          0.37796447  0.37796447  0.6
  0.6         0.          0.          0.57735027  0.29277002  0.29277002
  0.5        -0.37796447  0.77459667  0.         -0.06666667  0.37796447
  0.77459667  0.37796447 -0.74535599  0.46666667  0.77459667  0.
 -0.25819889  0.06666667  0.06666667  0.5         0.25819889  0.37796447
  0.6         0.25819889]"	"[0.73734378 0.70007251 0.81922525 0.73287498 0.59673311 0.61708634
 0.68325601 0.71357614 0.63758325 0.62053463]"	"[0.69166667 0.86607143 0.76666667 1.         1.         0.94375
 0.88392857 1.         0.67777778 0.85       1.         0.86607143
 0.6889881  0.90277778 0.51388889 0.79315476 0.87083333 0.88392857
 0.65555556 0.4047619  0.86607143 0.51934524 0.73125    0.40555556
 0.85       0.86607143 0.51934524 0.87083333 1.         0.34166667
 0.87083333 0.64940476 0.87083333 0.37222222 0.59920635 0.87083333
 1.         0.87083333 0.26884921 0.90277778 1.         0.79315476
 0.65       0.59920635 0.42777778 0.57916667 0.75357143 0.87083333
 0.85       0.42777778]"	"[0.75757576 0.73989899 0.82828283 0.77020202 0.73989899 0.70454545
 0.71464646 0.73232323 0.68181818 0.68434343]"	"[0.6875     0.75       0.8125     1.         1.         0.9375
 0.8125     1.         0.73333333 0.86666667 1.         0.75
 0.625      0.93333333 0.8        0.6875     0.875      0.8125
 0.73333333 0.6        0.75       0.625      0.75       0.66666667
 0.86666667 0.75       0.625      0.875      1.         0.53333333
 0.875      0.5625     0.875      0.6        0.6        0.875
 1.         0.875      0.26666667 0.93333333 1.         0.6875
 0.625      0.6        0.66666667 0.75       0.625      0.875
 0.86666667 0.66666667]"	0.29133921232738785	0.303630484190933	0.685828599990458	0.7491448412698414	0.7353535353535353	0.7736666666666666
1	SRP	III14	precision_recall_auc	{'frequency': 5, 'parameters': {'dataselector__P1': 'X', 'dataselector__P2': 2.0, 'dataselector__R0': 'X', 'dataselector__R1': 0.1, 'dataselector__R2': 'X', 'dataselector__SA': 0.5, 'dataselector__SO': 2.0, 'svc__C': 10.0}}	"[0.38924947 0.34767675 0.29012943 0.28544961 0.4061812  0.26318068
 0.34767675 0.34767675 0.19848631 0.38924947]"	"[ 0.25819889  0.          0.5         0.6         0.6         0.5
  0.5         0.37796447  0.25819889  0.29277002  0.77459667  0.25819889
 -0.37796447  0.4472136   0.29277002  0.37796447  0.57735027  0.5
  0.29277002  0.29277002  0.5         0.37796447  0.57735027  0.29277002
  0.4472136   0.          0.          0.77459667  0.4472136   0.29277002
  0.25819889  0.25819889  0.77459667  0.29277002  0.25819889  0.37796447
  0.77459667  0.37796447 -0.25819889  0.46666667  0.57735027  0.
  0.          0.06666667  0.4472136   0.5         0.          0.77459667
  0.4472136   0.25819889]"	"[0.7433101  0.78633266 0.79905593 0.81883297 0.81622798 0.57803093
 0.7102926  0.77655713 0.66395441 0.65654214]"	"[0.73125    0.77142857 0.94375    0.76388889 0.71111111 0.94375
 0.90833333 1.         0.67777778 1.         1.         0.88392857
 0.6889881  1.         0.71111111 0.83541667 0.76666667 0.90833333
 1.         0.71111111 0.94375    0.8110119  0.83541667 1.
 0.71111111 0.86607143 0.51934524 0.94375    1.         0.40555556
 0.69166667 0.77142857 0.76666667 0.85       0.62222222 1.
 0.94375    0.90833333 0.28234127 0.90277778 1.         0.79315476
 0.69166667 0.67777778 0.85       0.57916667 0.75357143 1.
 0.81666667 0.79365079]"	"[0.76010101 0.78787879 0.82070707 0.82828283 0.81313131 0.70959596
 0.75       0.80050505 0.72222222 0.72727273]"	"[0.75       0.6875     0.9375     0.86666667 0.8        0.9375
 0.875      1.         0.73333333 1.         1.         0.8125
 0.625      1.         0.8        0.8125     0.8125     0.875
 1.         0.8        0.9375     0.75       0.8125     1.
 0.8        0.75       0.625      0.9375     1.         0.66666667
 0.6875     0.6875     0.8125     0.86666667 0.66666667 1.
 0.9375     0.875      0.33333333 0.93333333 1.         0.6875
 0.6875     0.73333333 0.86666667 0.75       0.625      1.
 0.8        0.73333333]"	0.3264956416704619	0.3536975369664242	0.7349136848624088	0.8137539682539683	0.7719696969696971	0.82175
2	SRP	III14	roc_auc	{'frequency': 8, 'parameters': {'dataselector__P1': 'X', 'dataselector__P2': 2.0, 'dataselector__R0': 'X', 'dataselector__R1': 0.1, 'dataselector__R2': 'X', 'dataselector__SA': 0.5, 'dataselector__SO': 2.0, 'svc__C': 10.0}}	"[0.43082022 0.34767675 0.41306611 0.28544961 0.53339646 0.30577621
 0.45303334 0.30577621 0.26938282 0.37103671]"	"[ 0.25819889  0.          0.5         0.77459667  0.6         0.5
  0.5         0.37796447  0.25819889  0.29277002  0.77459667  0.25819889
 -0.37796447  0.4472136   0.77459667  0.37796447  0.57735027  0.5
  0.29277002  0.29277002  0.5         0.37796447  1.          0.6
  0.25819889  0.25819889  0.          0.77459667  0.4472136   0.29277002
  0.77459667  0.25819889  0.77459667  0.29277002  0.25819889  0.37796447
  0.77459667  0.37796447 -0.74535599  0.74535599  0.57735027  0.
  0.          0.25819889  0.46666667  0.5         0.          0.77459667
  0.4472136   0.25819889]"	"[0.76294435 0.77451029 0.722466   0.81546506 0.71401818 0.57183817
 0.78179593 0.78883587 0.65473319 0.71439774]"	"[0.73125    0.77142857 0.94375    0.76388889 0.71111111 0.94375
 0.90833333 1.         0.67777778 1.         1.         0.88392857
 0.6889881  0.90277778 0.51388889 0.83541667 0.76666667 0.90833333
 1.         0.67777778 0.94375    0.77142857 1.         0.46111111
 0.67777778 0.86607143 0.51934524 0.94375    1.         0.40555556
 0.94375    0.75357143 0.76666667 0.85       0.63789683 1.
 1.         0.94375    0.26884921 0.90277778 1.         0.79315476
 0.69166667 0.67777778 0.51388889 0.57916667 0.75357143 1.
 0.81666667 0.42777778]"	"[0.78535354 0.77777778 0.78535354 0.81818182 0.8510101  0.7020202
 0.77777778 0.8030303  0.73232323 0.75252525]"	"[0.75       0.6875     0.9375     0.86666667 0.8        0.9375
 0.875      1.         0.73333333 1.         1.         0.8125
 0.625      0.93333333 0.8        0.8125     0.8125     0.875
 1.         0.73333333 0.9375     0.6875     1.         0.73333333
 0.73333333 0.75       0.625      0.9375     1.         0.66666667
 0.9375     0.625      0.8125     0.86666667 0.6        1.
 1.         0.9375     0.26666667 0.93333333 1.         0.6875
 0.6875     0.73333333 0.8        0.75       0.625      1.
 0.8        0.66666667]"	0.37154144542275824	0.39318558709323626	0.7301004780339105	0.7907757936507938	0.7785353535353536	0.8158333333333333
3	SRP	C-1	mcc	{'frequency': 4, 'parameters': {'dataselector__P1': 'X', 'dataselector__P2': 2.0, 'dataselector__R0': 'X', 'dataselector__R1': 0.1, 'dataselector__R2': 'X', 'dataselector__SA': 0.25, 'dataselector__SO': 1.0, 'svc__C': 0.0001}}	"[0.40201513 0.43082022 0.51515152 0.26318068 0.45303334 0.37103671
 0.43082022 0.43082022 0.11111111 0.34767675]"	"[ 0.          0.77459667  0.5         0.06666667  0.77459667  0.5
  0.25819889  0.57735027  0.46666667  0.4472136   1.          0.5
  0.          0.4472136   0.77459667  0.5         0.25819889  0.
  0.4472136   0.29277002  0.25819889 -0.37796447  0.77459667  0.6
  0.77459667  0.77459667  0.          0.25819889  0.77459667  0.29277002
  0.77459667  0.          0.25819889  0.4472136   0.74535599  0.57735027
  0.25819889  0.37796447  0.1490712   0.77459667  0.77459667 -0.25819889
 -0.25819889  0.06666667  0.25819889  0.77459667  0.25819889  0.
  0.4472136   0.25819889]"	"[0.65167676 0.78194226 0.77821373 0.67537306 0.69638215 0.6056543
 0.66299137 0.68645185 0.53410661 0.52238911]"	"[0.65       0.86607143 0.5014881  0.79365079 1.         0.87083333
 0.90833333 1.         0.6547619  0.85       1.         0.86607143
 0.74642857 0.76388889 1.         0.86607143 0.50416667 0.86607143
 1.         0.71111111 0.86607143 0.41964286 1.         1.
 0.90277778 0.86607143 0.79315476 0.73125    1.         0.34166667
 0.94375    0.4172619  0.73125    0.76388889 0.79365079 0.87083333
 0.88392857 0.57916667 0.63789683 0.90277778 0.94375    0.74642857
 0.65       0.4047619  0.38789683 0.57916667 0.74642857 0.94375
 0.34444444 0.71111111]"	"[0.70707071 0.79040404 0.8030303  0.73989899 0.77272727 0.70707071
 0.73737374 0.78535354 0.61616162 0.67171717]"	"[0.625      0.75       0.5625     0.73333333 1.         0.875
 0.875      1.         0.66666667 0.86666667 1.         0.75
 0.625      0.86666667 1.         0.75       0.625      0.75
 1.         0.8        0.75       0.375      1.         1.
 0.93333333 0.75       0.6875     0.75       1.         0.53333333
 0.9375     0.4375     0.75       0.86666667 0.73333333 0.875
 0.8125     0.75       0.6        0.93333333 0.9375     0.625
 0.625      0.6        0.53333333 0.75       0.625      0.9375
 0.53333333 0.8       ]"	0.3755665884385379	0.38797382681069037	0.6595181205376864	0.7664345238095238	0.7330808080808081	0.77125
4	SRP	C-1	precision_recall_auc	{'frequency': 5, 'parameters': {'dataselector__P1': 'X', 'dataselector__P2': 2.0, 'dataselector__R0': 'X', 'dataselector__R1': 0.1, 'dataselector__R2': 'X', 'dataselector__SA': 0.5, 'dataselector__SO': 2.0, 'svc__C': 10.0}}	"[0.47269061 0.38924947 0.47269061 0.31313131 0.41306611 0.37103671
 0.28544961 0.43082022 0.31313131 0.47269061]"	"[ 0.5         0.5         0.77459667  0.25819889  0.4472136   0.5
  0.25819889  0.57735027  0.46666667  0.29277002  1.          0.77459667
  0.          0.6         0.29277002  0.37796447  0.25819889  0.5
  0.4472136   0.4472136   0.5        -0.37796447  0.77459667  0.4472136
  0.6         0.77459667  0.          0.25819889  0.77459667  0.29277002
  0.          0.          0.25819889  0.77459667  0.25819889  0.57735027
  0.5         0.37796447 -0.06666667  0.77459667  0.77459667 -0.25819889
  0.          0.25819889  0.77459667  0.57735027  0.25819889  1.
  0.4472136   0.25819889]"	"[0.83085898 0.80690372 0.76264793 0.56239053 0.77526794 0.57480216
 0.69520987 0.70395566 0.66045999 0.63749943]"	"[0.83541667 0.83541667 0.87083333 0.79365079 1.         0.87083333
 0.90833333 1.         0.6547619  1.         1.         0.90833333
 0.74642857 0.90277778 1.         1.         0.50416667 0.90833333
 0.37777778 0.71111111 0.94375    0.60714286 1.         1.
 0.76388889 0.86607143 0.51934524 0.6889881  1.         0.40555556
 0.79315476 0.88392857 0.54375    1.         0.81666667 1.
 0.5014881  0.57916667 0.62222222 0.90277778 0.94375    0.74642857
 0.65       0.71111111 1.         0.90833333 0.74642857 1.
 0.37222222 0.71111111]"	"[0.82828283 0.80555556 0.80808081 0.71969697 0.7979798  0.70454545
 0.74494949 0.79292929 0.73989899 0.76515152]"	"[0.8125     0.8125     0.875      0.73333333 1.         0.875
 0.875      1.         0.66666667 1.         1.         0.875
 0.625      0.93333333 1.         1.         0.625      0.875
 0.6        0.8        0.9375     0.4375     1.         1.
 0.86666667 0.75       0.625      0.625      1.         0.66666667
 0.6875     0.8125     0.6875     1.         0.8        1.
 0.5625     0.75       0.66666667 0.93333333 0.9375     0.625
 0.625      0.8        1.         0.875      0.625      1.
 0.6        0.8       ]"	0.3933956579062244	0.41722708929764424	0.70099962035079	0.801109126984127	0.7707070707070708	0.8135833333333333
5	SRP	C-1	roc_auc	{'frequency': 8, 'parameters': {'dataselector__P1': 'X', 'dataselector__P2': 2.0, 'dataselector__R0': 'X', 'dataselector__R1': 0.1, 'dataselector__R2': 'X', 'dataselector__SA': 0.5, 'dataselector__SO': 2.0, 'svc__C': 10.0}}	"[0.55849454 0.43082022 0.55849454 0.26938282 0.45303334 0.28544961
 0.43082022 0.47269061 0.31313131 0.51515152]"	"[ 0.5         0.5         0.77459667  0.74535599  0.4472136   0.5
  0.25819889  0.57735027  0.46666667  0.4472136   1.          0.77459667
  0.          0.4472136   0.77459667  0.37796447  0.25819889  0.5
  0.4472136   0.29277002  0.5        -0.37796447  0.77459667  0.6
  0.6         0.25819889  0.          0.25819889  0.77459667  0.29277002
  0.57735027  0.          0.25819889  0.77459667  0.46666667  0.77459667
  0.57735027  0.37796447  0.1490712   0.46666667  0.77459667 -0.25819889
  0.          0.25819889  0.77459667  0.77459667  0.25819889  1.
  0.4472136   0.25819889]"	"[0.83657292 0.81447813 0.68934206 0.65705755 0.87785776 0.56792534
 0.69369557 0.73651528 0.66463046 0.63874491]"	"[0.83541667 0.83541667 0.87083333 0.90277778 1.         0.87083333
 0.90833333 1.         0.6547619  1.         1.         0.90833333
 0.74642857 0.51388889 1.         1.         0.50416667 0.90833333
 1.         0.85       0.94375    0.71130952 1.         1.
 0.71111111 0.86607143 0.51934524 0.6889881  1.         0.40555556
 0.94375    0.5014881  0.54375    1.         0.77678571 1.
 1.         0.57916667 0.55178571 0.90277778 0.94375    0.74642857
 0.65       0.81666667 0.90277778 0.94375    0.74642857 1.
 0.37222222 0.71111111]"	"[0.84343434 0.81060606 0.7979798  0.75757576 0.86868687 0.69949495
 0.74494949 0.83333333 0.74747475 0.77777778]"	"[0.8125     0.8125     0.875      0.93333333 1.         0.875
 0.875      1.         0.66666667 1.         1.         0.875
 0.625      0.8        1.         1.         0.625      0.875
 1.         0.86666667 0.9375     0.5        1.         1.
 0.8        0.75       0.625      0.625      1.         0.66666667
 0.9375     0.5625     0.6875     1.         0.66666667 1.
 1.         0.75       0.46666667 0.93333333 0.9375     0.625
 0.625      0.8        0.93333333 0.9375     0.625      1.
 0.6        0.8       ]"	0.4287468727281465	0.4495881882698377	0.7176819989180284	0.8157658730158728	0.788131313131313	0.8261666666666666
6	SRP	C28	mcc	{'frequency': 4, 'parameters': {'dataselector__P1': 'X', 'dataselector__P2': 2.0, 'dataselector__R0': 'X', 'dataselector__R1': 0.1, 'dataselector__R2': 'X', 'dataselector__SA': 0.25, 'dataselector__SO': 1.0, 'svc__C': 0.0001}}	"[0.50251891 0.49494949 0.4578649  0.43082022 0.51515152 0.49494949
 0.40201513 0.51515152 0.23888665 0.40201513]"	"[ 0.25819889  0.57735027  0.5         0.4472136   1.          0.25819889
  0.5         1.          0.1490712   0.6         0.77459667  0.5
  0.          0.06666667  1.          0.77459667  0.57735027  0.25819889
  0.6         0.06666667  0.5        -0.57735027  1.          0.77459667
  0.77459667  0.77459667  0.5         0.37796447  0.77459667  0.4472136
  0.77459667  0.25819889  0.5         0.4472136   0.1490712   0.37796447
  0.25819889  0.57735027  0.48795004  1.          0.77459667  0.
 -0.25819889  0.25819889  0.46666667  0.5         0.25819889  0.57735027
  0.06666667  0.74535599]"	"[0.74203774 0.83183035 0.79790834 0.7705837  0.81919737 0.68492192
 0.77982731 0.74438539 0.70665971 0.53351279]"	"[0.69166667 0.79583333 0.90833333 0.85       1.         0.83541667
 0.94375    1.         0.71111111 0.90277778 1.         0.88392857
 0.79583333 0.6547619  1.         0.88392857 0.54375    0.88392857
 1.         0.67777778 0.86607143 0.60714286 1.         1.
 1.         0.88392857 0.86607143 0.94375    0.90277778 0.59166667
 1.         0.70684524 0.87083333 0.76388889 0.59166667 0.76666667
 0.54375    0.87083333 0.54920635 1.         0.90833333 0.75357143
 0.65       0.85       0.79365079 0.57916667 0.79315476 0.87083333
 0.3        0.90277778]"	"[0.7979798  0.83585859 0.80050505 0.83080808 0.83080808 0.75757576
 0.80050505 0.78535354 0.76515152 0.69444444]"	"[0.6875     0.75       0.875      0.86666667 1.         0.8125
 0.9375     1.         0.8        0.93333333 1.         0.8125
 0.75       0.66666667 1.         0.8125     0.6875     0.8125
 1.         0.73333333 0.75       0.4375     1.         1.
 1.         0.8125     0.75       0.9375     0.93333333 0.6
 1.         0.6875     0.875      0.86666667 0.6        0.8125
 0.6875     0.875      0.46666667 1.         0.875      0.625
 0.625      0.86666667 0.73333333 0.75       0.6875     0.875
 0.4        0.93333333]"	0.4454322944635051	0.46947404650285757	0.7410864626481852	0.8137876984126983	0.78989898989899	0.8079999999999998
7	SRP	C28	precision_recall_auc	{'frequency': 5, 'parameters': {'dataselector__P1': 'X', 'dataselector__P2': 2.0, 'dataselector__R0': 'X', 'dataselector__R1': 0.1, 'dataselector__R2': 'X', 'dataselector__SA': 0.5, 'dataselector__SO': 2.0, 'svc__C': 10.0}}	"[0.5959596  0.49494949 0.54843158 0.44780193 0.41414141 0.44780193
 0.35723525 0.5959596  0.39393939 0.59494221]"	"[ 0.5         0.25819889  1.          0.46666667  0.77459667  0.25819889
  0.5         1.          0.1490712   0.6         1.          0.77459667
  0.          0.46666667  0.6         0.37796447  0.25819889  0.77459667
  0.6         0.46666667  0.5        -0.57735027  0.77459667  0.6
  0.77459667  0.77459667  0.25819889  0.37796447  0.77459667  0.4472136
  0.25819889  0.25819889  0.5         0.77459667 -0.06666667  0.77459667
  0.5         0.57735027  0.48795004  0.74535599  0.5         0.25819889
  0.          0.46666667  0.77459667  0.77459667  0.25819889  1.
  0.25819889  0.74535599]"	"[0.88015764 0.85543578 0.81215367 0.65105859 0.8504025  0.6567525
 0.64627558 0.86749949 0.69214289 0.70984667]"	"[0.94375    0.83541667 1.         0.90277778 0.90277778 0.83541667
 0.94375    1.         0.71111111 0.90277778 1.         0.90833333
 0.79583333 0.81666667 0.90277778 1.         0.54375    1.
 0.37777778 0.71111111 0.94375    0.71130952 1.         1.
 0.90277778 0.88392857 0.88392857 0.83541667 0.90277778 0.46111111
 0.4172619  0.88392857 0.73125    0.90277778 0.59920635 0.94375
 0.94375    0.87083333 0.71111111 1.         0.8110119  0.77142857
 0.69166667 0.67777778 0.90277778 1.         0.75357143 1.
 0.42777778 0.90277778]"	"[0.88636364 0.86111111 0.82323232 0.82323232 0.84343434 0.76515152
 0.73989899 0.87626263 0.76010101 0.81565657]"	"[0.9375     0.8125     1.         0.93333333 0.93333333 0.8125
 0.9375     1.         0.8        0.93333333 1.         0.875
 0.75       0.8        0.93333333 1.         0.6875     1.
 0.6        0.8        0.9375     0.5        1.         1.
 0.93333333 0.8125     0.8125     0.8125     0.93333333 0.73333333
 0.4375     0.8125     0.75       0.93333333 0.6        0.9375
 0.9375     0.875      0.8        1.         0.75       0.6875
 0.6875     0.73333333 0.93333333 1.         0.625      1.
 0.66666667 0.93333333]"	0.48911623880264693	0.5075045826174658	0.7621725314000237	0.83003373015873	0.8194444444444444	0.8424166666666667
8	SRP	C28	roc_auc	{'frequency': 8, 'parameters': {'dataselector__P1': 'X', 'dataselector__P2': 2.0, 'dataselector__R0': 'X', 'dataselector__R1': 0.1, 'dataselector__R2': 'X', 'dataselector__SA': 0.5, 'dataselector__SO': 2.0, 'svc__C': 10.0}}	"[0.64550223 0.49494949 0.54843158 0.41414141 0.40201513 0.44780193
 0.50251891 0.55849454 0.44219444 0.54384833]"	"[ 0.5         0.25819889  1.          0.74535599  0.77459667  0.25819889
  0.5         1.          0.1490712   0.6         1.          0.77459667
  0.          0.06666667  1.          0.37796447  0.25819889  0.77459667
  0.6         0.4472136   0.5        -0.57735027  0.77459667  0.77459667
  0.46666667  0.77459667  0.25819889  0.37796447  0.77459667  0.4472136
  0.77459667  0.25819889  0.5         0.77459667  0.1490712   0.77459667
  0.57735027  0.37796447  0.48795004  0.74535599  0.5         0.25819889
  0.          0.46666667  1.          0.77459667  0.25819889  0.77459667
  0.25819889  0.74535599]"	"[0.88818153 0.84397126 0.75866697 0.73348013 0.887651   0.64288264
 0.75299309 0.81890695 0.72456353 0.72397951]"	"[0.94375    0.83541667 1.         1.         0.90277778 0.83541667
 0.94375    1.         0.71111111 0.90277778 1.         0.90833333
 0.79583333 0.6547619  1.         1.         0.54375    1.
 0.76388889 0.71111111 0.94375    0.71130952 0.94375    1.
 0.76388889 0.88392857 0.88392857 0.83541667 0.90277778 0.46111111
 0.94375    0.54375    0.73125    0.90277778 0.63789683 1.
 0.94375    0.87083333 0.54920635 1.         0.8110119  0.77142857
 0.69166667 0.85       1.         0.94375    0.75357143 1.
 0.42777778 1.        ]"	"[0.8989899  0.85353535 0.81818182 0.83585859 0.88131313 0.75757576
 0.8030303  0.83585859 0.8030303  0.84343434]"	"[0.9375     0.8125     1.         1.         0.93333333 0.8125
 0.9375     1.         0.8        0.93333333 1.         0.875
 0.75       0.66666667 1.         1.         0.6875     1.
 0.86666667 0.8        0.9375     0.5        0.9375     1.
 0.86666667 0.8125     0.8125     0.8125     0.93333333 0.73333333
 0.9375     0.6875     0.75       0.93333333 0.6        1.
 0.9375     0.875      0.46666667 1.         0.75       0.6875
 0.6875     0.86666667 1.         0.9375     0.625      1.
 0.66666667 1.        ]"	0.49998979926678555	0.5222246433975343	0.7775276623852294	0.8430992063492063	0.833080808080808	0.8513333333333333
